response_text,count,audio_s3_uri,response_hash,locale,audio_http_url
"""수수료는 익일 오후에 바로 지급해드리며, 지급 후 증빙서류도 발급 가능합니다. 필요하시면 언제든지 요청해 주세요""",2,s3://tts-bucket-250810/ko-KR/40c9c0b0c1c754c5.wav,40c9c0b0c1c754c5,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/40c9c0b0c1c754c5.wav
"""수수료는 익일 오후에 바로 지급해드리며, 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/773168dd70e838d9.wav,773168dd70e838d9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/773168dd70e838d9.wav
"""수수료는 익일 오후에 바로 지급해드리고 있으며, 증빙 발급 가능합니다. 추가적인 질문이 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/820bcb96ec15e536.wav,820bcb96ec15e536,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/820bcb96ec15e536.wav
"""수수료는 익일 오후에 바로 지급되며, 지급 증빙은 요청하시면 발급 가능합니다. 추가 궁금한 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/ecce044aa42d83f9.wav,ecce044aa42d83f9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ecce044aa42d83f9.wav
"""안녕하세요! 맞습니다, 차집사의 차은하 팀장입니다. 어떻게 도와드릴까요""",2,s3://tts-bucket-250810/ko-KR/08db12d6bb2d3278.wav,08db12d6bb2d3278,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/08db12d6bb2d3278.wav
"""수수료는 고객님이 소개해주신 보험 가입이 성사될 경우, 최대 7%를 지급해드립니다. 기존 차량에 대해서는 5%입니다. 추가로 궁금한 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/be7d192ca84774ff.wav,be7d192ca84774ff,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/be7d192ca84774ff.wav
"""소개해주신 고객이 가입하면 **최대 7% 수수료**를 지급해드리며, 다음날 바로 지급됩니다. 삼성과 제휴도 되어있고, 영업용 차량은 **5% 지급**이 가능합니다""",2,s3://tts-bucket-250810/ko-KR/922c4bf1044e4f6c.wav,922c4bf1044e4f6c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/922c4bf1044e4f6c.wav
"""소개료는 세금이 포함된 금액으로 지급되며, 세금 관련 문의는 세무사와 상담하시는 것이 좋습니다. 궁금한 점 있으면 언제든지 말씀해 주세요!""",2,s3://tts-bucket-250810/ko-KR/c111d530fb4cf1a3.wav,c111d530fb4cf1a3,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/c111d530fb4cf1a3.wav
"""소개료는 보험료의 7%를 지급해드리며, 세금은 별도로 적용됩니다. 자세한 내용은 문자로 안내해드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/1ae27cce638db091.wav,1ae27cce638db091,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/1ae27cce638db091.wav
"""소개료는 보험료의 7%로 지급되며, 세금은 별도로 발생할 수 있습니다. 자세한 사항은 추후 안내드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/a148aba12a6ec451.wav,a148aba12a6ec451,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a148aba12a6ec451.wav
"""소개료는 보험료의 7%로 지급되며, 세금 처리는 딜러님께서 신고하셔야 합니다. 더 궁금한 점 있으신가요""",2,s3://tts-bucket-250810/ko-KR/ed8688652e92ee4d.wav,ed8688652e92ee4d,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ed8688652e92ee4d.wav
"""소개료는 고객님이 가입한 보험료의 **7%**로 산정됩니다. 예를 들어, 고객님 보험료가 100만 원이면, 딜러님께는 7만 원이 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/5dc1999840cd3e79.wav,5dc1999840cd3e79,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5dc1999840cd3e79.wav
"""소개료 7%는 저희 차집사에서 제공하는 보험료의 일정 비율로, 업계 평균에 맞춰 설정된 것입니다. 고객님들께서 직접 보험을 가입하실 때, 더 저렴한 금액으로 혜택을 드릴 수 있어요. 추가 궁금하신 점 있으시면 언제든지 문의해 주세요""",2,s3://tts-bucket-250810/ko-KR/8aaad5993c2f8b92.wav,8aaad5993c2f8b92,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/8aaad5993c2f8b92.wav
"""소개료 7%는 고객이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 고객이 100만 원의 보험료로 가입하면 7만 원을 지급해드립니다. 추가 질문 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/103259351d3b61aa.wav,103259351d3b61aa,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/103259351d3b61aa.wav
"""소개료 7%는 고객님이 가입한 보험료의 7%로 산정됩니다. 예를 들어, 보험료가 100만 원이면 7만 원이 소개료로 지급됩니다""",2,s3://tts-bucket-250810/ko-KR/15d9bef099abc004.wav,15d9bef099abc004,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/15d9bef099abc004.wav
"""수수료는 익일 오후에 바로 지급되며, 증빙은 요청하시면 발급해드립니다. 필요한 경우 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/87f9ec4387998172.wav,87f9ec4387998172,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/87f9ec4387998172.wav
"""아, 그러셨군요. 걱정하지 마세요! 사고가 많으신 고객님들은 오프라인으로 가입이 가능하니 도움드릴 수 있습니다. 자세한 내용은 문자로 안내해드릴게요. 😊""",2,s3://tts-bucket-250810/ko-KR/1c4374ab05122540.wav,1c4374ab05122540,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/1c4374ab05122540.wav
"""아, 계약 기간이 남아있군요. 그럼 나중에 기회가 되실 때 연락 주셔도 괜찮습니다. 문자로 혜택 안내드릴게요! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/a8f8b5164e335ef7.wav,a8f8b5164e335ef7,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a8f8b5164e335ef7.wav
"""아, 갱신하셨군요! 그럼 다음 기회에 고객님 소개해 주시면 혜택 안내해드릴게요. 문자로 자세한 내용 보내드리겠습니다. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/488f3e067c80266b.wav,488f3e067c80266b,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/488f3e067c80266b.wav
"""아, 감사합니다! 만족하시다니 다행입니다. 혹시 더 궁금하신 점 있으시면 언제든지 말씀해 주세요. 😊""",2,s3://tts-bucket-250810/ko-KR/62490e7554a90d5b.wav,62490e7554a90d5b,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/62490e7554a90d5b.wav
"""아, 감사합니다! 그럼 구체적인 혜택과 절차를 안내해드릴게요. 고객님께서 자동차를 판매할 때 저희에게 고객을 소개해 주시면, **최대 7%**의 수수료를 다음날 바로 지급해드립니다. 관심 있으시면 간단한 서류 작성도 필요합니다""",2,s3://tts-bucket-250810/ko-KR/d25137c09b5b0606.wav,d25137c09b5b0606,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d25137c09b5b0606.wav
"""실제로 고객님이 내셔야 하는 금액은 다이렉트 보험료로, 저희가 비교해서 가장 저렴한 가격으로 안내해드릴 예정입니다. 소개해주신 고객이 가입하면 보험료의 **7%를 소개료로 드립니다.**""",2,s3://tts-bucket-250810/ko-KR/99ad1a5b52ea8154.wav,99ad1a5b52ea8154,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/99ad1a5b52ea8154.wav
"""실례지만 네, 감사합니다""",2,s3://tts-bucket-250810/ko-KR/fea287785378af02.wav,fea287785378af02,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/fea287785378af02.wav
"""숨겨진 비용은 전혀 없습니다. 보험료의 7%를 소개료로 드리며, 모든 과정이 투명하게 진행됩니다. 추가 궁금하신 점 있으신가요""",2,s3://tts-bucket-250810/ko-KR/e31e40fbb9ee492e.wav,e31e40fbb9ee492e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/e31e40fbb9ee492e.wav
"""숨겨진 비용은 전혀 없습니다. 보험료는 투명하게 안내해드리며, 수수료도 명확하게 정해져 있습니다. 궁금하신 점 있으면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/015a94da59239ffa.wav,015a94da59239ffa,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/015a94da59239ffa.wav
"""숨겨진 비용은 없습니다. 저희는 명확한 수수료 체계를 가지고 있으며, 안내드린 혜택 그대로 진행됩니다. 궁금한 점 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/a110a319e098df5a.wav,a110a319e098df5a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a110a319e098df5a.wav
"""수수료는 최대 7% 조건으로, 기존 차량은 5% 지급됩니다. 체결율은 95% 이상으로 많은 분들이 함께하고 계세요.""",2,s3://tts-bucket-250810/ko-KR/0ddf009f792c6a76.wav,0ddf009f792c6a76,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/0ddf009f792c6a76.wav
"""숨겨진 비용은 없습니다. 보험료의 7%는 계약 성사 시 지급되며, 추가 비용은 발생하지 않습니다. 궁금하신 점이 더 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/d9a2d4e8a90e6413.wav,d9a2d4e8a90e6413,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/d9a2d4e8a90e6413.wav
"""숨겨진 비용은 없습니다. 모든 수수료와 조건은 명확하게 안내해드리니, 안심하고 진행하셔도 됩니다. 추가 궁금한 사항 있으신가요""",2,s3://tts-bucket-250810/ko-KR/993a5e652f1c6df4.wav,993a5e652f1c6df4,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/993a5e652f1c6df4.wav
"""숨겨진 비용은 없습니다. 고객님에게 제공되는 금액은 계약 성사 시 보험료의 7%로, 모든 조건이 명확하게 안내됩니다. 추가 문의 사항 있으신가요?""",2,s3://tts-bucket-250810/ko-KR/9b051b8c31952bb0.wav,9b051b8c31952bb0,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/9b051b8c31952bb0.wav
"""숨겨진 비용은 없습니다. 계약 성사 시 보험료의 7%를 지급해드리며, 견적 의뢰만 하셔도 cu 모바일 상품권 5천원을 드립니다""",2,s3://tts-bucket-250810/ko-KR/c5ac5b9b1b9a62ee.wav,c5ac5b9b1b9a62ee,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/c5ac5b9b1b9a62ee.wav
"""수수료는 최대 7%이며, 기존 차량은 5%로 지급해드립니다""",2,s3://tts-bucket-250810/ko-KR/ae747413e5eddbed.wav,ae747413e5eddbed,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ae747413e5eddbed.wav
"""수수료는 최대 7%로, 기존 차량은 5%입니다. 영업용 차량은 5% 지급되며, 다이렉트 가입이 안되는 고객님은 오프라인으로 진행 시 10% 지급됩니다. 더 궁금하신 부분 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/01e4c74eefda0be5.wav,01e4c74eefda0be5,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/01e4c74eefda0be5.wav
"""수수료는 최대 7%로, 기존 차량은 5%입니다. 영업용 차량도 5% 지급됩니다""",2,s3://tts-bucket-250810/ko-KR/5802c1d1eea1775a.wav,5802c1d1eea1775a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5802c1d1eea1775a.wav
"""수수료는 최대 7%로, 기존 차량은 5% 지급됩니다. 체결율은 95% 이상으로 많은 분들이 이용 중이에요""",2,s3://tts-bucket-250810/ko-KR/5ead241280aaec06.wav,5ead241280aaec06,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/5ead241280aaec06.wav
"""수수료는 최대 7%로, 기존 차량은 5% 지급됩니다. 체결율도 95% 이상이라 많은 분들이 함께 하고 계세요""",2,s3://tts-bucket-250810/ko-KR/17d9b58b40ee0dd3.wav,17d9b58b40ee0dd3,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/17d9b58b40ee0dd3.wav
"""수수료는 최대 7%로, 기존 차량은 5% 지급됩니다""",2,s3://tts-bucket-250810/ko-KR/f952873152c9515c.wav,f952873152c9515c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/f952873152c9515c.wav
"""수수료는 최대 7%까지 지급해드리며, 기존 차량은 5%입니다""",2,s3://tts-bucket-250810/ko-KR/48d040bef9975016.wav,48d040bef9975016,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/48d040bef9975016.wav
"""숨겨진 비용은 없습니다. 저희는 다이렉트로 진행하며, 제안드린 금액이 전부입니다. 추가 비용 걱정 없이 진행하시면 됩니다""",2,s3://tts-bucket-250810/ko-KR/84febd1e9c3f58e0.wav,84febd1e9c3f58e0,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/84febd1e9c3f58e0.wav
"""네, 홈페이지 있습니다! 차집사 검색하시면 쉽게 찾아보실 수 있습니다. 궁금한 점 있으면 언제든지 문의해 주세요""",2,s3://tts-bucket-250810/ko-KR/4b7681cc9535ac61.wav,4b7681cc9535ac61,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4b7681cc9535ac61.wav
"""네, 현재는 소개해주신 고객이 가입 시 최대 7% 수수료만 지급하고 있습니다. 다른 수수료는 없어요""",2,s3://tts-bucket-250810/ko-KR/fde6427a19728d90.wav,fde6427a19728d90,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/fde6427a19728d90.wav
"""네, 현재 이용 중인 업체도 괜찮으시군요! 저희는 **최대 7% 수수료 조건**으로 진행하고 있으니, 나중에라도 비교해보시면 좋을 것 같아요. 😊 카톡으로 자세한 내용 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/ff2fbcfdf634a44c.wav,ff2fbcfdf634a44c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ff2fbcfdf634a44c.wav
"""네, 현재 이용 중인 업체가 있으시군요. 저희는 수수료 7%로 진행하고 있으니, 혹시 관심 있으시면 언제든지 연락 주세요. 문자로 간단 정보도 보내드릴게요! 감사합니다! 📱""",2,s3://tts-bucket-250810/ko-KR/7130c424b3aa584c.wav,7130c424b3aa584c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/7130c424b3aa584c.wav
"""네, 현재 이용 중인 업체가 괜찮으시다면 괜찮습니다. 하지만 저희는 수수료 7%와 높은 체결율 95%로 많은 분들이 함께 하고 있어요. 필요하시면 언제든지 연락주세요! 😊""",2,s3://tts-bucket-250810/ko-KR/ec342221e2b9c6ce.wav,ec342221e2b9c6ce,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ec342221e2b9c6ce.wav
"""네, 현재 이용 중인 업체가 괜찮으시군요! 하지만 저희는 특별한 혜택을 제공하고 있으니, 한번 고려해보시면 좋을 것 같아요. 😊 추가 정보가 필요하시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/ae4d468b0a0000fc.wav,ae4d468b0a0000fc,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ae4d468b0a0000fc.wav
"""네, 현재 이용 중인 보험이 있으시군요. 저희는 기존 보험과 관계없이 고객 소개만 해주셔도 **cu 모바일 5천원권** 드리고 있습니다. 관심 있으시면 언제든지 연락 주세요""",2,s3://tts-bucket-250810/ko-KR/4fed033b841ee759.wav,4fed033b841ee759,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4fed033b841ee759.wav
"""네, 현재 이용 중인 보험이 있으시군요. 저희 차집사에서는 자동차 보험 견적 의뢰만 주셔도 **cu모바일 5천원권**을 드리고 있습니다. 많은 소개 부탁드립니다! 💌""",2,s3://tts-bucket-250810/ko-KR/b8c46f8dd4ca648e.wav,b8c46f8dd4ca648e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/b8c46f8dd4ca648e.wav
"""네, 현재 이용 중이신 보험사와 비교해보시면 좋을 것 같습니다. 저희는 **수수료 7%** 조건으로 진행하고 있으며, **cu모바일 5천원권**도 드립니다. 많은 소개 부탁드립니다""",2,s3://tts-bucket-250810/ko-KR/3f591bd3ed380c72.wav,3f591bd3ed380c72,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/3f591bd3ed380c72.wav
"""네, 현재 보험이 있으시군요. 하지만 저희는 자동차 보험 견적 의뢰만 주셔도 **cu 모바일 5천원권**을 드리고 있으니, 많은 소개 부탁드립니다! 감사합니다""",2,s3://tts-bucket-250810/ko-KR/ed99990ba40e0013.wav,ed99990ba40e0013,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ed99990ba40e0013.wav
"""세금은 소개료에서 원천징수되어 지급됩니다. 즉, 보험료의 7%에서 세금이 차감된 금액이 지급됩니다. 추가 문의 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/673e6533d50760c1.wav,673e6533d50760c1,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/673e6533d50760c1.wav
"""네, 현재 보험이 있으시군요. 자동차 보험 견적 의뢰만 주셔도 **cu모바일 5천원권** 드리니 많은 소개 부탁드립니다. 오늘 문자도 보내드렸습니다""",2,s3://tts-bucket-250810/ko-KR/902907297f4f8a99.wav,902907297f4f8a99,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/902907297f4f8a99.wav
"""네, 현재 보험이 있으시군요. 고객님, 자동차 보험 견적만 의뢰해 주셔도 **cu모바일 5천원권** 드리니 많은 소개 부탁드립니다. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/027ea1f97baf979a.wav,027ea1f97baf979a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/027ea1f97baf979a.wav
"""네, 현재 보험이 있으시군요! 그런데 자동차 보험 견적만 의뢰주셔도 **cu모바일 5천원권** 드리니 많은 소개 부탁드립니다. 문자로 자세한 내용 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/b02f9bb6f2f153b0.wav,b02f9bb6f2f153b0,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/b02f9bb6f2f153b0.wav
"""네, 현재 보험이 있으셔도 가입할 수 있습니다. 기존 보험과 비교해보시고 더 좋은 조건으로 변경하실 수 있어요. 궁금한 점 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/31fcb8769d3bee60.wav,31fcb8769d3bee60,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/31fcb8769d3bee60.wav
"""네, 현재 보험이 있으셔도 가입이 가능합니다. 고객님께서 새로운 보험으로 전환하실 경우 **10% 지급** 조건으로 진행해드리니, 언제든지 문의해 주세요""",2,s3://tts-bucket-250810/ko-KR/cec275fcd5b1bde4.wav,cec275fcd5b1bde4,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/cec275fcd5b1bde4.wav
"""네, 현재 보험이 있으셔도 가입 가능합니다. 기존 보험을 비교하고 더 좋은 조건으로 전환할 수 있도록 도와드리겠습니다""",2,s3://tts-bucket-250810/ko-KR/b2368761d8962c47.wav,b2368761d8962c47,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/b2368761d8962c47.wav
"""네, 현재 보험이 있으셔도 가입 가능합니다. 기존 보험과 비교해 더 좋은 조건으로 안내해드릴 수 있어요""",2,s3://tts-bucket-250810/ko-KR/caa534dfcdb00506.wav,caa534dfcdb00506,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/caa534dfcdb00506.wav
"""네, 현재 보험이 있으셔도 가입 가능합니다. 기존 보험과 다이렉트 보험을 비교해보시면 더 좋은 조건을 찾으실 수 있어요""",2,s3://tts-bucket-250810/ko-KR/4157653651f4e13a.wav,4157653651f4e13a,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4157653651f4e13a.wav
"""네, 현재 보험이 있으셔도 가입 가능합니다! 기존 보험과 비교해보시고 더 나은 조건을 찾으실 수 있습니다. 궁금하신 점 있으시면 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/0b38b79faf613c71.wav,0b38b79faf613c71,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/0b38b79faf613c71.wav
"""네, 현재 보험이 있으셔도 가능합니다. 고객님이 소개해 주시면 다이렉트 보험으로 전환할 수 있도록 도와드리겠습니다. 궁금한 점 더 있으신가요""",2,s3://tts-bucket-250810/ko-KR/52c76fede41f6136.wav,52c76fede41f6136,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/52c76fede41f6136.wav
"""네, 현재 보험이 있으시군요. 저희는 고객님들께 다이렉트 보험 견적을 의뢰하시면 **cu모바일 5천원권**을 드리고 있으니, 많은 소개 부탁드립니다. 😊""",2,s3://tts-bucket-250810/ko-KR/3011d5324f710f80.wav,3011d5324f710f80,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/3011d5324f710f80.wav
"""세금은 보험료에 포함되어 있으며, 다이렉트 보험 가입 시 세금이 자동으로 계산됩니다. 추가로 궁금한 사항이 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/479f8672d95b4ff1.wav,479f8672d95b4ff1,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/479f8672d95b4ff1.wav
"""세금 처리는 저희가 직접 진행하지 않지만, 광고비 지급 시 세금계산서 발행이 가능합니다. 자세한 내용은 상담원과 확인해보시면 좋습니다. 감사합니다""",2,s3://tts-bucket-250810/ko-KR/f50c548d1f424fc9.wav,f50c548d1f424fc9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/f50c548d1f424fc9.wav
"""세금 처리는 소개료 지급 시 원천징수 방식으로 진행됩니다. 지급액에서 세금을 공제한 후, 나머지 금액을 지급해드립니다. 추가적인 세금 관련 사항은 언제든지 문의해 주세요""",2,s3://tts-bucket-250810/ko-KR/3326f4df4e50c40c.wav,3326f4df4e50c40c,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/3326f4df4e50c40c.wav
"""세금 처리는 광고비 지급 시 **원천징수** 방식으로 진행됩니다. 즉, 지급 금액에서 세금을 공제한 후 지급됩니다. 추가 질문 있으시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/4723e69274a6f3e9.wav,4723e69274a6f3e9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/4723e69274a6f3e9.wav
"""서류는 간단합니다! 고객의 차량 등록증과 보험증권, 그리고 판매자 정보만 필요합니다. 추가로 궁금한 점 있으면 언제든지 말씀해 주세요!""",2,s3://tts-bucket-250810/ko-KR/ca6f70136fbf6f6f.wav,ca6f70136fbf6f6f,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/ca6f70136fbf6f6f.wav
"""보험료에 대한 걱정은 필요 없습니다! 저희는 여러 보험사의 최저가를 비교해드리니, 고객님께 맞는 최적의 가격을 찾아드릴 수 있습니다. 관심 있으시면 더 자세히 안내해드릴게요""",2,s3://tts-bucket-250810/ko-KR/e9d77dc723ec6ecd.wav,e9d77dc723ec6ecd,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/e9d77dc723ec6ecd.wav
"""보험료는 차량 종류와 연식에 따라 달라지는데요, 비교견적 후에 정확한 최종 부담액을 안내해드릴 수 있습니다. 상담 신청하시면 cu 상품권도 드려요""",2,s3://tts-bucket-250810/ko-KR/975c927c79476986.wav,975c927c79476986,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/975c927c79476986.wav
"""보험료는 다이렉트로 진행할 경우 **경쟁력 있는 금액**으로 제공됩니다. 또한, 소개해주시면 보험료의 **7%를 딜러님께 지급**해드립니다. 관심 있으시면 더 자세히 안내해드릴게요""",2,s3://tts-bucket-250810/ko-KR/0172424629bfa8a0.wav,0172424629bfa8a0,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/0172424629bfa8a0.wav
"""보험료는 다이렉트로 진행하시면 **비교견적**으로 **저렴하게** 제공됩니다. 소개해주신 고객님이 다이렉트 보험에 가입하실 경우, **보험료의 7%**를 딜러님께 지급해드립니다.""",2,s3://tts-bucket-250810/ko-KR/396476719040f05e.wav,396476719040f05e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/396476719040f05e.wav
"""보험료가 비쌀 수 있지만, 저희 차집사에서는 다양한 비교견적을 통해 고객님께 최적의 금액을 찾아드립니다. 소개하신 고객이 가입하시면 보험료의 7%를 드립니다. 도움이 필요하시면 언제든지 말씀해 주세요""",2,s3://tts-bucket-250810/ko-KR/907f465c2280df6f.wav,907f465c2280df6f,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/907f465c2280df6f.wav
"""네, 홈페이지 주소는 **www.chajipsa.com**입니다. 필요하신 정보가 있으시면 언제든지 문의 주세요""",2,s3://tts-bucket-250810/ko-KR/a89b5fc8cc41aaa9.wav,a89b5fc8cc41aaa9,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/a89b5fc8cc41aaa9.wav
"""맞아요, 보험료가 비쌀 수 있지만 저희는 여러 보험사와 연계해 가장 저렴한 보험료를 찾아드립니다. 문자로 더 자세한 내용 보내드릴게요""",2,s3://tts-bucket-250810/ko-KR/f9561c9d4d887093.wav,f9561c9d4d887093,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/f9561c9d4d887093.wav
"""딜러님께서 고객님을 소개해주시면 고객님은 **다이렉트 보험료로** 가입하시게 되고, 딜러님은 **수수료 7%**를 받게 됩니다. 딜러님께서는 추가 비용이 없으니 걱정하지 않으셔도 됩니다""",2,s3://tts-bucket-250810/ko-KR/19b14c20476fa04e.wav,19b14c20476fa04e,ko-KR,https://tts-bucket-250810.s3.ap-northeast-2.amazonaws.com/ko-KR/19b14c20476fa04e.wav
