"inbox_id","approved_at","cache_both","contact_id","dual_hash_cached","locale","needs_review","proposed_response_text","response_audio_uri","response_hash","response_norm","review_status","turn_ts","updated_at","utterance_hash","utterance_norm","utterance_text"
"1f3f7ea3a3824e1fb54ecbb6f78c9406","1758858788","true","test-050","true","ko-KR","true","감사합니다! 고객님께서 소개해 주신 고객이 자동차보험에 가입하시면 최대 7%의 광고비를 다음날 바로 지급해드립니다. 추가로 궁금하신 내용 있으신가요?","s3://tts-bucket-250810/approved/responses/86fef49a4b54fc51/e279400f28b446aaabe1afe6a4bfcbdf.wav","86fef49a4b54fc51","감사합니다! 고객님께서 소개해 주신 고객이 자동차보험에 가입하시면 최대 7%의 광고비를 다음날 바로 지급해드립니다. 추가로 궁금하신 내용 있으신가요","approved","1758848796","1758871854","3cd6922e4fe21397","""잠깐만 네, 알겠습니다""","""잠깐만 네, 알겠습니다"""
"8da6cc70f44140bf8e1fb9182ede161e","1758858796","true","test-265","true","ko-KR","true","""네, 제가 명함과 함께 자세한 내용을 문자로 보내드릴게요. 확인 부탁드립니다!""","s3://tts-bucket-250810/approved/responses/761c1173d7f9c4e2/e4978fb4709940189015cb11d5c80b1d.wav","761c1173d7f9c4e2","""네, 제가 명함과 함께 자세한 내용을 문자로 보내드릴게요. 확인 부탁드립니다""","approved","1758849402","1758871854","1521365379c33c7d","문자나 카톡으로도 안내 받을 수 있나요","문자나 카톡으로도 안내 받을 수 있나요"
"93be45e6a89649b8b74d7e124201e121","1758858807","true","test-1275","true","ko-KR","true","""네, 감사합니다! 제 번호 저장해 두셨다가 견적 문의 주시면 빠르게 도와드리겠습니다. 연락 기다리겠습니다!""","s3://tts-bucket-250810/approved/responses/68c0dc8b8f35c267/06bb497532a447a1a38b95ed78ae8024.wav","68c0dc8b8f35c267","""네, 감사합니다! 제 번호 저장해 두셨다가 견적 문의 주시면 빠르게 도와드리겠습니다. 연락 기다리겠습니다""","approved","1758853521","1758871854","ae6102e287a9a8c9","혹시 번호 저장해둘게요","혹시 번호 저장해둘게요."
"8e075c24b00c4226868cc06cf89be969","1758858818","true","test-1498","true","ko-KR","true","저희는 자동차 딜러님과의 관계를 통해 연락드렸습니다. 제 번호 저장해 두시면 견적 문의 시 빠르게 진행 도와드리겠습니다.","s3://tts-bucket-250810/approved/responses/0089ff871d762146/cd4f6c39e9674d94a8d431d2ba8ab41a.wav","0089ff871d762146","저희는 자동차 딜러님과의 관계를 통해 연락드렸습니다. 제 번호 저장해 두시면 견적 문의 시 빠르게 진행 도와드리겠습니다","approved","1758855250","1758871854","d0df82148dbbad68","잠깐만 번호 어디서 구했어요","잠깐만 번호 어디서 구했어요?"
"de940608ca7f4131bf980c3ee77bf912","1758858825","true","test-095","true","ko-KR","true","통화는 약 2~3분 정도 소요될 예정입니다. 간단한 설명 드리겠습니다!","s3://tts-bucket-250810/approved/responses/29759f02004139be/50db22fc53d94d30b22518f57b479e2d.wav","29759f02004139be","통화는 약 2~3분 정도 소요될 예정입니다. 간단한 설명 드리겠습니다","approved","1758848918","1758871854","e4613ee00ecde20f","혹시 몇 분 정도 통화 걸릴까요","혹시 몇 분 정도 통화 걸릴까요"
"36941efc7cfa4438a08f21e91d1d0aa4","1758858839","true","test-245","true","ko-KR","true","""네, 사고가 많거나 다이렉트 가입이 어려운 고객님은 오프라인으로도 가입 가능하십니다. 오프라인으로 가입하실 경우 **10% 수수료**를 지급해드려요!""","s3://tts-bucket-250810/approved/responses/12ea3345d992f903/51746ac2c1ca4aa09193f4478783359c.wav","12ea3345d992f903","""네, 사고가 많거나 다이렉트 가입이 어려운 고객님은 오프라인으로도 가입 가능하십니다. 오프라인으로 가입하실 경우 **10% 수수료**를 지급해드려요""","approved","1758849347","1758871854","9043113f7cc2bce9","""어 다이렉트로만 가능한가요, 오프라인도 되나요""","""어 다이렉트로만 가능한가요, 오프라인도 되나요?"""
"b5500f229001420ebfb504b42425013a","1758858849","true","test-1215","true","ko-KR","true","""네, 말씀해주셔서 감사합니다. 가족과 상의하신 후에 연락 주셔도 됩니다. 제가 문자로 더 자세한 정보 보내드릴게요. 😊""","s3://tts-bucket-250810/approved/responses/fa42718a359e881f/f5f3884beaf44176985b31e7a6d2e334.wav","fa42718a359e881f","""네, 말씀해주셔서 감사합니다. 가족과 상의하신 후에 연락 주셔도 됩니다. 제가 문자로 더 자세한 정보 보내드릴게요. 😊""","approved","1758853092","1758871855","0f34fe11d016229b","죄송하지만 가족하고 상의해야 해서요","죄송하지만 가족하고 상의해야 해서요."
"ebca7545636845e8945e2fcc96a293b0","1758858863","true","test-621","true","ko-KR","true","안녕하세요~ 차집사는 다이렉트 자동차 보험 비교견적을 제공하는 회사입니다. 고객님께 자동차보험을 연결해주시면 광고비를 지급하는 좋은 혜택이 있어요!","s3://tts-bucket-250810/approved/responses/28e10edbff850c56/49ec4458159d48da940303735dbe8c46.wav","28e10edbff850c56","안녕하세요~ 차집사는 다이렉트 자동차 보험 비교견적을 제공하는 회사입니다. 고객님께 자동차보험을 연결해주시면 광고비를 지급하는 좋은 혜택이 있어요","approved","1758850330","1758871855","7953b0ff2fb774d3","어 차집사요? 처음 들어보는데요","어 차집사요? 처음 들어보는데요."
"f3f3c47d92504702ada7e202c0385647","1758858876","true","test-1093","true","ko-KR","true","고객님의 자동차보험 가입을 위해서는 차량 등록증과 운전면허증이 필요합니다. 추가적인 서류가 필요할 경우 다시 안내드리겠습니다.","s3://tts-bucket-250810/approved/responses/6baf2ff82c86a738/793c63b8f59d4a20984b17301f67124d.wav","6baf2ff82c86a738","고객님의 자동차보험 가입을 위해서는 차량 등록증과 운전면허증이 필요합니다. 추가적인 서류가 필요할 경우 다시 안내드리겠습니다","approved","1758852252","1758871855","96a657784f647bcb","어 필요한 서류가 뭐예요","어 필요한 서류가 뭐예요?"
"2df31b730d5145f38410116e0e138ba5","1758858883","true","test-281","true","ko-KR","true","""네, 문자나 카톡으로 안내드릴 수 있습니다. 필요한 정보를 보내드릴게요!""","s3://tts-bucket-250810/approved/responses/4dc3fade72f96a61/1a356e9207924c77857fe0896795ca1d.wav","4dc3fade72f96a61","""네, 문자나 카톡으로 안내드릴 수 있습니다. 필요한 정보를 보내드릴게요""","approved","1758849445","1758871855","0c83e1348cc15be7","지금은 문자나 카톡으로도 안내 받을 수 있나요","지금은 문자나 카톡으로도 안내 받을 수 있나요"
"82e04ac9bebd467093bdf5e6d6bd9821","1758858891","true","test-1431","true","ko-KR","true","감사합니다! 언제든지 연락 주시면 안내해드리겠습니다. 좋은 하루 되세요! 🌟","s3://tts-bucket-250810/approved/responses/d85468c163d5f4d8/a2dc6156e18f4f3ea1f09f3e6ab1f035.wav","d85468c163d5f4d8","감사합니다! 언제든지 연락 주시면 안내해드리겠습니다. 좋은 하루 되세요! 🌟","approved","1758854751","1758871855","f07e53d683195f52","아 연락드리겠습니다","아 연락드리겠습니다."
"5460952caff34d989370dfbe179303ea","1758858901","true","test-255","true","ko-KR","true","""네, 차집사의 홈페이지 주소는 **www.chajibsa.com**입니다. 언제든지 방문해 주세요!""","s3://tts-bucket-250810/approved/responses/6f4afd4811500c49/aa890c541a2d4b94bee51cf59bafae67.wav","6f4afd4811500c49","""네, 차집사의 홈페이지 주소는 **www.chajibsa.com**입니다. 언제든지 방문해 주세요""","approved","1758849375","1758871855","cea2abbd898b5940","지금은 홈페이지 주소 알려주실 수 있나요","지금은 홈페이지 주소 알려주실 수 있나요"
"f3e306346c094409b92d328693c12154","1758858913","true","test-1417","true","ko-KR","true","""네, 알겠습니다! 생각해보시고 궁금한 점이 생기시면 언제든지 연락주세요. 문자로 자세한 내용도 보내드릴게요. 감사합니다!""","s3://tts-bucket-250810/approved/responses/6eb3213414ed06fc/c427a979ae8943c5a17cef7c22689dfe.wav","6eb3213414ed06fc","""네, 알겠습니다! 생각해보시고 궁금한 점이 생기시면 언제든지 연락주세요. 문자로 자세한 내용도 보내드릴게요. 감사합니다""","approved","1758854721","1758871855","30133b3e00708b78","잠깐만 생각해보겠습니다","잠깐만 생각해보겠습니다."
"f57caade0aa34a4caaf9499039a5ba8a","1758858927","true","test-614","true","ko-KR","true","""네, 맞습니다! 저희는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 자동차보험을 소개해주시면 광고비를 지급해드리는 프로그램이 있습니다.""","s3://tts-bucket-250810/approved/responses/593eed1eac1bd6b0/4d227a89d7e2479996ffceab71191313.wav","593eed1eac1bd6b0","""네, 맞습니다! 저희는 다이렉트 자동차보험 비교견적 전문 회사입니다. 고객님께서 자동차보험을 소개해주시면 광고비를 지급해드리는 프로그램이 있습니다""","approved","1758850310","1758871855","94a3ba1b374f8f68","혹시 차집사요? 처음 들어보는데요","혹시 차집사요? 처음 들어보는데요."
"0427aa5593294ce7bf150aaff3e7c794","1758858935","true","test-075","true","ko-KR","true","회의 중이시군요. 간단한 내용 문자로 보내드릴게요. 필요하실 때 연락주세요!","s3://tts-bucket-250810/approved/responses/4da39c60f686fc7d/7c717628114f4a3dba79afb56d0ed635.wav","4da39c60f686fc7d","회의 중이시군요. 간단한 내용 문자로 보내드릴게요. 필요하실 때 연락주세요","approved","1758848867","1758871855","06502b024dd46411","어 제가 회의중이라서요","어 제가 회의중이라서요"
"bd75a819ca0d46d7b17682e1deed0e50","1758858943","true","test-913","true","ko-KR","true","성사시에는 익일 지급해드립니다. 즉각적으로 정산해드리니 안심하시고 연락주세요!","s3://tts-bucket-250810/approved/responses/92d5745465396813/6257ca67afb8465884f2e1c9444a46d5.wav","92d5745465396813","성사시에는 익일 지급해드립니다. 즉각적으로 정산해드리니 안심하시고 연락주세요","approved","1758851083","1758871855","8047206b2fc56b01","실례지만 언제 받을 수 있어요","실례지만 언제 받을 수 있어요?"
"e9b11652e60a47f3baa3bad2cd631738","1758858973","true","test-1320","true","ko-KR","true","""네, 체결율이 95% 이상으로 많은 분들이 만족하고 계십니다. 실제로 다수의 고객님들이 수수료와 서비스에 대해 긍정적인 후기를 주셨어요. 필요하시면 더 자세한 내용 문자로 보내드릴까요?""","s3://tts-bucket-250810/approved/responses/1466027b29b15cfd/128965f07feb4fdc8a1108d906dc4ac6.wav","1466027b29b15cfd","""네, 체결율이 95% 이상으로 많은 분들이 만족하고 계십니다. 실제로 다수의 고객님들이 수수료와 서비스에 대해 긍정적인 후기를 주셨어요. 필요하시면 더 자세한 내용 문자로 보내드릴까요""","approved","1758853922","1758871855","8cf47537dca5e9b0","실례지만 다른 고객 후기 있나요","실례지만 다른 고객 후기 있나요?"
"499ae5438138472fa9edfabd313b67af","1758858985","true","test-684","true","ko-KR","true","""네, 자동차보험을 연결해주시면 최대 7%의 광고비를 다음날 지급해드립니다. 관심 있으시면 자세히 안내해드릴게요!""","s3://tts-bucket-250810/approved/responses/77e480dda36bdc08/4c3cb6d6df3c47768869e454c06569d1.wav","77e480dda36bdc08","""네, 자동차보험을 연결해주시면 최대 7%의 광고비를 다음날 지급해드립니다. 관심 있으시면 자세히 안내해드릴게요""","approved","1758850482","1758871855","3c659cc31c6d3cb2","아 간단하게 말씀해 주세요","아 간단하게 말씀해 주세요."
"21c8a3fac2b04b3c8acea276cc31d8d3","1758858999","true","test-1385","true","ko-KR","true","""저희는 자동차를 구매하시는 고객님들을 위해 보험을 연결해드리고, 그에 따른 광고비를 지급하는 제도입니다. 고객님이 소개해주시면 혜택을 드리는 내용이에요.""","s3://tts-bucket-250810/approved/responses/d112c4b56fb8d123/477ed1a0afdb4b56ae5dfc714424a3fa.wav","d112c4b56fb8d123","""저희는 자동차를 구매하시는 고객님들을 위해 보험을 연결해드리고, 그에 따른 광고비를 지급하는 제도입니다. 고객님이 소개해주시면 혜택을 드리는 내용이에요""","approved","1758854375","1758871855","3381a12462110973","음 어떤 뜻이에요","음 어떤 뜻이에요?"
"60c3b748da274e189306ee0669a652f0","1758859008","true","test-085","true","ko-KR","true","통화는 약 2~3분 정도 소요됩니다. 간단하게 설명드릴 내용이니 편하게 말씀해 주세요!","s3://tts-bucket-250810/approved/responses/76e0f781a57e7dd3/e41d6ac0494f45debb78d076f5b2d055.wav","76e0f781a57e7dd3","통화는 약 2~3분 정도 소요됩니다. 간단하게 설명드릴 내용이니 편하게 말씀해 주세요","approved","1758848892","1758871855","b7995d8c34ecd68b","음 몇 분 정도 통화 걸릴까요","음 몇 분 정도 통화 걸릴까요"
"142cdb6f228848258390d6a88822dd04","1758859015","true","test-1285","true","ko-KR","true","차집사입니다. 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다.","s3://tts-bucket-250810/approved/responses/869d8552fd25f023/2c3ded3bda634f38ac74d8e32aaf70aa.wav","869d8552fd25f023","차집사입니다. 다이렉트 자동차보험 비교견적 서비스를 제공하고 있습니다","approved","1758853543","1758871855","a222107bbdca9145","아 회사 이름이 뭐라고요","아 회사 이름이 뭐라고요?"
"bd89363386e043e3b6175b671387fe6a","1758859021","true","test-083","true","ko-KR","true","보통 5분 정도면 충분합니다. 빠르게 안내해드리겠습니다!","s3://tts-bucket-250810/approved/responses/55123dfe591eded9/f792ab8ffc91479c9e5e7671a1736997.wav","55123dfe591eded9","보통 5분 정도면 충분합니다. 빠르게 안내해드리겠습니다","approved","1758848886","1758871855","c6c36bdca397ba2b","몇 분 정도 통화 걸릴까요","몇 분 정도 통화 걸릴까요"
"67f755d22a604a2ba18d1f42f0fabe1c","1758859033","true","test-997","true","ko-KR","true","""네, 이해합니다. 필요하실 때 언제든지 연락 주세요. 간단한 홍보 문구와 함께 문자 보내드리겠습니다. 감사합니다!""","s3://tts-bucket-250810/approved/responses/4f341fc2cae9c36f/bfe4baaa9cba4102afc1e50f8b557d06.wav","4f341fc2cae9c36f","""네, 이해합니다. 필요하실 때 언제든지 연락 주세요. 간단한 홍보 문구와 함께 문자 보내드리겠습니다. 감사합니다""","approved","1758851454","1758871855","66dc6f8348402073","죄송하지만 바꿀 생각 없어요","죄송하지만 바꿀 생각 없어요."
"b5021170e215464ba4dc777b59064d5a","1758859041","true","test-360","true","ko-KR","true","""견적은 고객님께서 요청해주시면 **즉시** 진행 가능하며, 보통 **10분 이내**에 결과를 받아보실 수 있습니다.""","s3://tts-bucket-250810/approved/responses/4d1bbe082e8c1676/fe79fddb066a47faa41630515e8b5306.wav","4d1bbe082e8c1676","""견적은 고객님께서 요청해주시면 **즉시** 진행 가능하며, 보통 **10분 이내**에 결과를 받아보실 수 있습니다""","approved","1758849648","1758871855","0d44449fc15fbb46","잠깐만 견적은 언제 받을 수 있나요","잠깐만 견적은 언제 받을 수 있나요?"
"e0a85021f74749cf9c316967345b81fd","1758859044","true","test-1185","true","ko-KR","true","지금은 생각해볼게요.","s3://tts-bucket-250810/approved/responses/03a817d7575e98e3/81867ea5b06e4fbfa5241871af98d808.wav","03a817d7575e98e3","지금은 생각해볼게요","approved","1758852921","1758871855","03a817d7575e98e3","지금은 생각해볼게요","지금은 생각해볼게요."
"871f9af2fcbb48fcbeb5b1d5e25c0e3f","1758859049","true","test-548","true","ko-KR","true","""네, 알겠습니다. 간단하게 홍보 문구 보내드릴게요. 감사합니다!""","s3://tts-bucket-250810/approved/responses/fe2e26a1be3799a5/874f75fec08842f99ab83421c6f0a542.wav","fe2e26a1be3799a5","""네, 알겠습니다. 간단하게 홍보 문구 보내드릴게요. 감사합니다""","approved","1758850142","1758871855","e235a09c899ee289","아 이번에는 패스할게요","아 이번에는 패스할게요"
"90b6a2571e3248e9a6b2291d2785d7d5","1758859059","true","test-432","true","ko-KR","true","""네, 고객님. 담당자 연락처와 명함은 문자로 보내드리겠습니다. 잠시만 기다려 주시겠어요?""","s3://tts-bucket-250810/approved/responses/dfc02027d062d55d/ba43b513831e4d89a8c47dd98c5e8bf9.wav","dfc02027d062d55d","""네, 고객님. 담당자 연락처와 명함은 문자로 보내드리겠습니다. 잠시만 기다려 주시겠어요""","approved","1758849857","1758871855","14fc310f796a4671","실례지만 담당자 연락처/명함 부탁드립니다","실례지만 담당자 연락처/명함 부탁드립니다"
"62b3961be768407792f281d424118d2f","1758859069","true","test-427","true","ko-KR","true","""안녕하세요, 저는 차집사 다이렉트 상담원입니다. 자동차보험 비교견적 서비스를 제공하는 회사입니다.""","s3://tts-bucket-250810/approved/responses/229f27daa441a437/3e44f0388b9248e59eac7a6999e07726.wav","229f27daa441a437","""안녕하세요, 저는 차집사 다이렉트 상담원입니다. 자동차보험 비교견적 서비스를 제공하는 회사입니다""","approved","1758849845","1758871855","62dcf96f61616a31","음 어느 회사에서 연락 주신 건가요","음 어느 회사에서 연락 주신 건가요"
"d1b97265b045440e817f3cf83db4b322","1758859080","true","test-1147","true","ko-KR","true","계약서는 고객이 소개해주신 후 진행이 완료되면 다음날 바로 보내드리겠습니다. 필요한 절차는 간단하니 걱정하지 않으셔도 됩니다!","s3://tts-bucket-250810/approved/responses/cdea90c3dab08ca5/49ed37d8d410484bb82aea5e4b7ca87e.wav","cdea90c3dab08ca5","계약서는 고객이 소개해주신 후 진행이 완료되면 다음날 바로 보내드리겠습니다. 필요한 절차는 간단하니 걱정하지 않으셔도 됩니다","approved","1758852646","1758871855","f2d30962ca54d2a8","지금은 계약서는 언제 받나요","지금은 계약서는 언제 받나요?"
"782c457d72f94a5cbafceed5ca7533c4","1758859091","true","test-1095","true","ko-KR","true","서류는 간단합니다! 차량 등록증과 운전면허증만 있으면 됩니다. 필요하신 경우 추가 안내드릴 수 있습니다.","s3://tts-bucket-250810/approved/responses/f35cfe2025132fa2/b9928e45f85f4836892da9e6fc70cb52.wav","f35cfe2025132fa2","서류는 간단합니다! 차량 등록증과 운전면허증만 있으면 됩니다. 필요하신 경우 추가 안내드릴 수 있습니다","approved","1758852257","1758871855","317af7c8bbb990da","실례지만 필요한 서류가 뭐예요","실례지만 필요한 서류가 뭐예요?"
"9b7dbf97c3fd4b2a967288b2ec1ca9fb","1758859112","true","test-1323","true","ko-KR","true","""네, 고객님들께서 저희 차집사 서비스를 통해 만족스러운 보험료 절감을 경험하셨다는 후기가 많습니다. 고객님들께서 쉽게 비교하고 선택할 수 있어서 좋았다고 말씀하십니다. 추가적인 후기나 궁금한 점이 있으시면 문자로 보내드릴게요!""","s3://tts-bucket-250810/approved/responses/5944c883bce23743/516d33eec50949ab8b3fca4ffabfb636.wav","5944c883bce23743","""네, 고객님들께서 저희 차집사 서비스를 통해 만족스러운 보험료 절감을 경험하셨다는 후기가 많습니다. 고객님들께서 쉽게 비교하고 선택할 수 있어서 좋았다고 말씀하십니다. 추가적인 후기나 궁금한 점이 있으시면 문자로 보내드릴게요""","approved","1758853936","1758871855","f89cf29115052965","어 다른 고객 후기 있나요","어 다른 고객 후기 있나요?"
"1127d2fccdd44107bff7060c89a1fa16","1758859116","true","test-952","true","ko-KR","true","잠깐만 수수료 지급 증명서 주나요?","s3://tts-bucket-250810/approved/responses/2635254a04b836e7/0f9ed19dd11a4a56ac829198d36600c5.wav","2635254a04b836e7","잠깐만 수수료 지급 증명서 주나요","approved","1758851237","1758871855","2635254a04b836e7","잠깐만 수수료 지급 증명서 주나요","잠깐만 수수료 지급 증명서 주나요?"
"4961cc7b4f914b1bbc88e41389df8d1f","1758859118","true","test-1463","true","ko-KR","true","잠깐만 끊겠습니다.","s3://tts-bucket-250810/approved/responses/fb3ca4bcf82247ba/307ad68ba05b440193610f074e615199.wav","fb3ca4bcf82247ba","잠깐만 끊겠습니다","approved","1758854873","1758871855","fb3ca4bcf82247ba","잠깐만 끊겠습니다","잠깐만 끊겠습니다."
"48e692a1b1d040679bda2699ae7a76be","1758859127","true","test-664","true","ko-KR","true","""네, 다음 주 중으로 다시 연락드리겠습니다. 편한 시간 알려주시면 맞춰서 전화드릴게요!""","s3://tts-bucket-250810/approved/responses/2c56bc5f79b053fb/8164f2e458fe4fdcaaa85a37a0bd8bac.wav","2c56bc5f79b053fb","""네, 다음 주 중으로 다시 연락드리겠습니다. 편한 시간 알려주시면 맞춰서 전화드릴게요""","approved","1758850434","1758871855","2defe1ca4393d3de","잠깐만 언제 다시 전화 주시면 될까요","잠깐만 언제 다시 전화 주시면 될까요?"
"7b409e53cb914e4ba022af7f040cfdaf","1758859130","true","test-1183","true","ko-KR","true","죄송하지만 생각해볼게요.","s3://tts-bucket-250810/approved/responses/30313660ea25db69/21054a82b7734119b8d5696abafd52fa.wav","30313660ea25db69","죄송하지만 생각해볼게요","approved","1758852859","1758871855","30313660ea25db69","죄송하지만 생각해볼게요","죄송하지만 생각해볼게요."
"0eb4e5ac29304f5fad19a51791ee3fbc","1758859140","true","test-210","true","ko-KR","true","""네, 사고 이력이 있어도 괜찮습니다. 오프라인으로 가입 가능하게 도와드릴 수 있습니다. 추가 혜택도 안내해드릴게요!""","s3://tts-bucket-250810/approved/responses/70c56897742f3d11/053a92be904e4ac19ab8f018ae1360a9.wav","70c56897742f3d11","""네, 사고 이력이 있어도 괜찮습니다. 오프라인으로 가입 가능하게 도와드릴 수 있습니다. 추가 혜택도 안내해드릴게요""","approved","1758849248","1758871855","c6fc799aa9f09191","음 사고 이력이 있어도 괜찮나요","음 사고 이력이 있어도 괜찮나요"
"5f53b84aabb64fff9b175f56bb99d1f3","1758859152","true","test-681","true","ko-KR","true","""네, 고객님! 자동차를 판매할 때 고객을 소개해 주시면 광고비를 드리는 프로그램입니다. 관심 있으시면 더 자세히 안내해드릴게요!""","s3://tts-bucket-250810/approved/responses/3562197537cfc281/493b5ce5749e4f808e8cf7abbfc3b9c0.wav","3562197537cfc281","""네, 고객님! 자동차를 판매할 때 고객을 소개해 주시면 광고비를 드리는 프로그램입니다. 관심 있으시면 더 자세히 안내해드릴게요""","approved","1758850473","1758871855","d04a18536b390be4","잠깐만 간단하게 말씀해 주세요","잠깐만 간단하게 말씀해 주세요."
"305d40e01a5646fbb4c7f352820bda1a","1758859164","true","test-1508","true","ko-KR","true","""죄송합니다, 고객님. 개인정보는 말씀하신 적 없고, 통화 중에 안내드린 내용으로 인사드린 것입니다. 더 궁금하신 점 있으시면 말씀해 주세요!""","s3://tts-bucket-250810/approved/responses/86792d1b6118870f/a538013bcbaf4e87be97c812c81e2ba1.wav","86792d1b6118870f","""죄송합니다, 고객님. 개인정보는 말씀하신 적 없고, 통화 중에 안내드린 내용으로 인사드린 것입니다. 더 궁금하신 점 있으시면 말씀해 주세요""","approved","1758855275","1758871855","14d7ec7b0ec02e44","음 개인정보 어떻게 아신 거예요","음 개인정보 어떻게 아신 거예요?"
"ca0f86a7cecf4027bbcca2fa83c55d07","1758859181","true","test-817","true","ko-KR","true","저희는 고객님에게 더 나은 조건으로 보험 상품을 제공하기 위해 보험사 연도대상자 출신으로 팀을 재구성했습니다. 그래서 이렇게 수수료를 높여드리는 조건을 마련하게 되었습니다.","s3://tts-bucket-250810/approved/responses/a536a2e248a9b27b/f79457cba7654517b9c6ac42f6bac8f5.wav","a536a2e248a9b27b","저희는 고객님에게 더 나은 조건으로 보험 상품을 제공하기 위해 보험사 연도대상자 출신으로 팀을 재구성했습니다. 그래서 이렇게 수수료를 높여드리는 조건을 마련하게 되었습니다","approved","1758850834","1758871855","c5e7b34ab430f618","아 왜 이런 조건으로 하는 거예요","아 왜 이런 조건으로 하는 거예요?"
"c3acc42fc4b04a9abb4be39b0f800ca0","1758859193","true","test-418","true","ko-KR","true","""죄송하지만, 허가증이나 등록 정보는 저희가 직접 제공할 수 없습니다. 하지만 궁금하신 부분이 있다면 다른 문의사항으로 도와드리겠습니다.""","s3://tts-bucket-250810/approved/responses/ddae1514fb4ef277/983c66e0ddba479e969b56979bbff1fb.wav","ddae1514fb4ef277","""죄송하지만, 허가증이나 등록 정보는 저희가 직접 제공할 수 없습니다. 하지만 궁금하신 부분이 있다면 다른 문의사항으로 도와드리겠습니다""","approved","1758849821","1758871855","37703b513cc31948","허가증이나 등록 정보 볼 수 있나요","허가증이나 등록 정보 볼 수 있나요"
"1d334701b3464ab9821accc6018f764d","1758859200","true","test-1253","true","ko-KR","true","언제든지 편하신 시간에 연락 주시면 됩니다. 제가 빠르게 진행해드릴게요!","s3://tts-bucket-250810/approved/responses/51409b59df16223a/10452b679e9244559f442a90f9a9bd77.wav","51409b59df16223a","언제든지 편하신 시간에 연락 주시면 됩니다. 제가 빠르게 진행해드릴게요","approved","1758853468","1758871855","389dace39f261442","잠깐만 언제 연락 주시면 돼요","잠깐만 언제 연락 주시면 돼요?"
"439ba5d1b2bb4577b5e8ff3cd20c078b","1758859216","true","test-1505","true","ko-KR","true","""고객님의 개인정보는 저희 시스템에서 안전하게 관리되고 있으며, 통화 연결을 위해 필요한 최소한의 정보만 사용하고 있습니다. 궁금하신 점이 있으시면 언제든지 말씀해 주세요.""","s3://tts-bucket-250810/approved/responses/d7a1be32702ae95d/44acf08d779348269ccc4a6ac5c0679b.wav","d7a1be32702ae95d","""고객님의 개인정보는 저희 시스템에서 안전하게 관리되고 있으며, 통화 연결을 위해 필요한 최소한의 정보만 사용하고 있습니다. 궁금하신 점이 있으시면 언제든지 말씀해 주세요""","approved","1758855267","1758871855","b4ff98f03aa918e0","잠깐만 개인정보 어떻게 아신 거예요","잠깐만 개인정보 어떻게 아신 거예요?"
"d705286eb716441ab63acc705f1809d4","1758859229","true","test-374","true","ko-KR","true","""네, 많은 딜러님들이 이용하고 계세요. 체결율이 **95% 이상**으로 굉장히 높은 편입니다. 함께 하시면 좋은 혜택이 많습니다!""","s3://tts-bucket-250810/approved/responses/9f92229e06d2fbe6/50fc9a5939714609a5036e4bac48cc7c.wav","9f92229e06d2fbe6","""네, 많은 딜러님들이 이용하고 계세요. 체결율이 **95% 이상**으로 굉장히 높은 편입니다. 함께 하시면 좋은 혜택이 많습니다""","approved","1758849680","1758871855","39eca6e0d6a5354c","죄송하지만 다른 사람들도 많이 이용하나요","죄송하지만 다른 사람들도 많이 이용하나요?"
"879375dd16574473b6f08db789aaf031","1758859239","true","test-1152","true","ko-KR","true","계약서는 고객님이 소개해주신 고객이 가입 후 2~3일 내로 발송됩니다. 궁금하신 점이 더 있으신가요?","s3://tts-bucket-250810/approved/responses/c49832a43a6c53fe/800c59ea43ce424d9a6e31a03b2328de.wav","c49832a43a6c53fe","계약서는 고객님이 소개해주신 고객이 가입 후 2~3일 내로 발송됩니다. 궁금하신 점이 더 있으신가요","approved","1758852660","1758871855","5c9f2ba1eed317cd","실례지만 계약서는 언제 받나요","실례지만 계약서는 언제 받나요?"
"3a4cd3fbfcb547d98abd8b5540b505f2","1758859247","true","test-1260","true","ko-KR","true","언제든지 편하실 때 연락 주시면 됩니다. 제가 항상 대기하고 있으니 필요하실 때 말씀해 주세요!","s3://tts-bucket-250810/approved/responses/b0eb9aed78bd14e6/7333501c2511410b9c44d8bddec9dfd6.wav","b0eb9aed78bd14e6","언제든지 편하실 때 연락 주시면 됩니다. 제가 항상 대기하고 있으니 필요하실 때 말씀해 주세요","approved","1758853486","1758871855","56df98fa64ca0b23","음 언제 연락 주시면 돼요","음 언제 연락 주시면 돼요?"
"181ca1919257493abac7e75a4ca174b5","1758859264","true","test-164","true","ko-KR","true","""7%는 저희 차집사에서 고객님들께 제공하는 매력적인 소개료입니다. 보험료의 7%를 지급해드리니, 고객님들께도 좋고 딜러님께도 유리한 조건입니다!""","s3://tts-bucket-250810/approved/responses/81c6db83de731993/9b029041c0144a0eb37477810ecb8602.wav","81c6db83de731993","""7%는 저희 차집사에서 고객님들께 제공하는 매력적인 소개료입니다. 보험료의 7%를 지급해드리니, 고객님들께도 좋고 딜러님께도 유리한 조건입니다""","approved","1758849104","1758871855","225254c211caf342","혹시 왜 7%인가요","혹시 왜 7%인가요?"
