utterance_hash,locale,dur_in_sec,speech_end_sec,dur_trim_sec,final_key,status,note
76e0f781a57e7dd3e8e0bcfbfa8c12e4aa64c56332ae5942ecf25d355fcd4140,ko-KR,6.360,6.280,6.280,ko-KR/76e0f781a57e7dd3e8e0bcfbfa8c12e4aa64c56332ae5942ecf25d355fcd4140.wav,ok,통화는 약 2~3분 정도 소요됩니다. 간단하게 설명드릴 내용이니 편하게 말씀해 주세요!
cdea90c3dab08ca5062e4bb0e0bbe78983f4a4c64dd10498aa2792f608d8edec,ko-KR,8.665,8.600,8.600,ko-KR/cdea90c3dab08ca5062e4bb0e0bbe78983f4a4c64dd10498aa2792f608d8edec.wav,ok,계약서는 고객이 소개해주신 후 진행이 완료되면 다음날 바로 보내드리겠⁠습니다. 필요한 절차는 간단하니 걱정하지 않으셔도 됩니다!
c4059be8a3f1a95773296769e2ec08eb24bc6d29d612415025f2269e855a07d9,ko-KR,10.755,10.720,10.720,ko-KR/c4059be8a3f1a95773296769e2ec08eb24bc6d29d612415025f2269e855a07d9.wav,ok,"네, 알겠⁠습니다! 간단히 말씀드리자면, 고객님들이 자동차보험을 가입하실 때 소개해주시면 광고비를 드리는 혜택이 있습니다. 문자로 자세한 내용 보내드릴까요?"
d1b32477b719777fbed1bd1204cdd76d2b60f5f348a6163482ee7754662faf42,ko-KR,12.620,12.540,12.540,ko-KR/d1b32477b719777fbed1bd1204cdd76d2b60f5f348a6163482ee7754662faf42.wav,ok,"아, 그렇군요! 이미 가입하셨다면 정말 좋습니다. 혹시 주변에 가입할 분이 있으면 저희를 소개해 주시면 감사하겠⁠습니다. 작은 혜택도 드리고 있으니 문자로 정보 보내드릴게요! 😊…"
da1ab1fe0f54719e9b6d195cf06013c9b7239ebbd868d3f003db9442b4d22c13,ko-KR,12.360,12.280,12.280,ko-KR/da1ab1fe0f54719e9b6d195cf06013c9b7239ebbd868d3f003db9442b4d22c13.wav,ok,"조건은 고객을 소개해주시면, 다이렉트 금액으로 진행해드리며 수수료는 최대 7 퍼센트, 기존 차량은 5 퍼센트 지급됩니다. 체결율도 95 퍼센트 이상으로 많은 분들이 함께하고 있습니다!"
3a5716706691a1f890f458709466ada040f5e866c7c176e9f51e8f44d022b5f6,ko-KR,3.120,3.040,3.040,ko-KR/3a5716706691a1f890f458709466ada040f5e866c7c176e9f51e8f44d022b5f6.wav,ok,안녕하세요~ 저는 차집사 상담원 김은주입니다.
ba2bbf8704b5378f1a23073006a0951e117f001b7fb2cb13e01c26647c13ce23,ko-KR,2.303,2.240,2.240,ko-KR/ba2bbf8704b5378f1a23073006a0951e117f001b7fb2cb13e01c26647c13ce23.wav,ok,잠깐만 견적만 받아볼 수 있나요?
debc5067111d91aa5f9f9e6a1960ed849286fb65d54824a9766a1bb0562c15d7,ko-KR,4.393,4.360,4.360,ko-KR/debc5067111d91aa5f9f9e6a1960ed849286fb65d54824a9766a1bb0562c15d7.wav,ok,"네, 어떤 부분이 궁금하신가요? 추가로 설명해드리겠⁠습니다!"
7c7701d47c8ff97873efe87a31bd1c8586bd4a8fe1fe3f372d2513d82d4f5d62,ko-KR,10.420,10.340,10.340,ko-KR/7c7701d47c8ff97873efe87a31bd1c8586bd4a8fe1fe3f372d2513d82d4f5d62.wav,ok,"네, 이해합니다. 사고가 많으신 경우, 오프라인으로 가입 가능하니 걱정하지 않으셔도 됩니다. 추가 문의는 언제든지 연락 주세요! 감사합니다!"
3586a8487e4d9c8cafaaf60862ab3d107b57f3f79bb59da93bacd0b6fda82a02,ko-KR,8.880,8.800,8.800,ko-KR/3586a8487e4d9c8cafaaf60862ab3d107b57f3f79bb59da93bacd0b6fda82a02.wav,ok,"네, 맞습니다! 다이렉트 가입이 어려운 고객님은 오프라인으로도 가입 가능하며, 이 경우 수수료는 10 퍼센트로 지급해드립니다."
e29db6e4aceee7f7ea2f2e60e0c33a7bf8c7d9318252ec6489704cb74641afc1,ko-KR,8.600,8.520,8.520,ko-KR/e29db6e4aceee7f7ea2f2e60e0c33a7bf8c7d9318252ec6489704cb74641afc1.wav,ok,"네, 가입은 바로 진행 가능하며, 수수료는 익일 오후에 바로 지급됩니다. 추가로 가입 고객님 보험사로 직접 연결도 해드려요."
4c72559402fc9233feb3d316ea6b9339d3b537a5689e181880a7052365c090c9,ko-KR,6.740,6.660,6.660,ko-KR/4c72559402fc9233feb3d316ea6b9339d3b537a5689e181880a7052365c090c9.wav,ok,"아니요, 가입은 고객님이 직접 진행하셔야 합니다. 저희가 연결해 드리고, 수수료는 익일에 지급됩니다."
5ca8b18e542112eba047e47df6af5f497054bdbb04379adf4dc17a4e8404906e,ko-KR,11.916,11.840,11.840,ko-KR/5ca8b18e542112eba047e47df6af5f497054bdbb04379adf4dc17a4e8404906e.wav,ok,"네, 알겠⁠습니다. 간단히 말씀드리자면, 저희는 고객님께 더 좋은 보험료를 제안드리고 있습니다. 필요하시면 언제든지 연락 주세요! 문자로 정보 보내드릴게요. 감사합니다."
e7ff26504e6a4b6d4160eeb992924936df33ad718ed9704acec20838cf532317,ko-KR,5.220,5.140,5.140,ko-KR/e7ff26504e6a4b6d4160eeb992924936df33ad718ed9704acec20838cf532317.wav,ok,"네, 바로 가입이 가능합니다. 가입하신 고객님의 보험사로도 직접 연결해드립니다."
0275affb37372f991f26269031884dff4512735b6bd17860af6e029a345f642e,ko-KR,15.140,15.060,15.060,ko-KR/0275affb37372f991f26269031884dff4512735b6bd17860af6e029a345f642e.wav,ok,"네, 알겠⁠습니다. 간단히 말씀드리면, 저희 차집사 다이렉트는 고객님들이 자동차보험을 연결해 주시면 광고비를 지급하는 프로그램입니다. 관심 있으시면 언제든지 연락 주세요. 문자로 간단한 내용 보내드릴게요. 감사합니다!"
9a8dd932e354f7dabc31b88f215a31cb664c33d86ae9abf77551206d318c2f4a,ko-KR,9.700,9.620,9.620,ko-KR/9a8dd932e354f7dabc31b88f215a31cb664c33d86ae9abf77551206d318c2f4a.wav,ok,"계약서는 고객님이 소개해주신 고객이 자동차보험을 가입한 후, 다음날 바로 발송해드리겠⁠습니다. 추가 문의사항 있으시면 언제든지 말씀해주세요!"
8d653173605517bfb0d17d04990e8d32fd6ebaa266ae7a68473743aa993cdf58,ko-KR,4.578,4.540,4.540,ko-KR/8d653173605517bfb0d17d04990e8d32fd6ebaa266ae7a68473743aa993cdf58.wav,ok,"네, 감사합니다! 명함 문자로 보내드릴게요. 좋은 하루 되세요!"
1ef53f6d42ace6cee121683792c268c4f2c4f18f65948678d93dd989387b01cd,ko-KR,2.080,2.000,2.000,ko-KR/1ef53f6d42ace6cee121683792c268c4f2c4f18f65948678d93dd989387b01cd.wav,ok,어 다이렉트는 까다롭잖아요.
