_id,question,answer
98,"물사마귀 레이저 치료비도 청구 가능하나","안녕하세요...
현대해상에 굿앤굿 어린이CI보험에 가입이 되어 있는데..
우리아이가 몸에 물사마귀가 생겨 치료를 하려하는데
레이저로 치료할 경우 보험사에 청구가 가능한가요.
  통원치료를 받는 경우 가입중인 어린이보험의 질병통원치료비 보장에서 치료비(발생의료비 중 실제로 부담한 금액, 일일 5천원을 공제한 후10만원 한도)를 보상받을 수 있으므로  치료가 끝난 후 필요서류를 갖추어 보험금을 청구하여 주시기 바랍니다. 구체적인 청구절차와 필요서류는 담당사원이 안내 드리겠습니다.
 "

109,"어린이보험의 보험료 자동이체를 하면 보험료 할인 되나","어린이보험의 경우 자동이체로 인한 보험료 할인 혜택이 없습니다."
118,"생보사 어린이보험 가입, 20일 입원후 3일 재입원한 경우는","생명보험회사에 어린이 건강보험을 가입하고 있는 계약자인데 자녀인 피보험자가 2층에서 추락하여 대퇴부 골절로 `98.11.2~11.21일(20일간)까지 입원하고 동년 12.17~12.19(3일간)까지 깁스를 풀고 마무리치료를 위해 재입원하였는데 입원급여금은 며칠분을 받을 수 있는가?
  동일질병으로 입원시에는 1105일이내에는 처음 입원시 3일을 제외하고 나머자는 합산하여 130일간 보장하도록 되어 있으나, 입원특약상 입원의 개념이 '4일이상일 경우에만 입원으로 간주'하는 바 상기 건의 경우 12.17~19일까지 3일밖에 입원하지 않았기 때문에 입원특약상 입원으로 볼수 없으므로 처음 3일을 공제한 17일분만 입원급여금을 지급함. (근거규정 : 상품관리규정 제51조 "보험금의 지급사유" 및 입원특약)"
119,"선천성심장병 수술한 경우 수술비를 어린이보험 보험금 청구가 불가능한가","최근 상품의 약관에 의할 경우 선천적인 장해로 인한 수술비는 보장하지 않는 것이 맞습니다."
127,"어린이보험의 계약자를 아들로 변경하고 싶은데","계약자를 아버지로, 피보험자를 아들로 하여 보험에 가입했는데, 아들로 계약자를 변경하고 싶습니다.
  "보험계약의 계약자 변경은 현재의 계약자이신 아버님께서 신청을 하셔야 합니다.
이때, 변경 전 계약자의 주민등록증과 변경 후 계약자의 주민등록등본 또는 호적등본, 신분증을 지참하셔야 합니다. 대리인(직계가족에 한함)이 신청하거나, 담당설계사를 통하여 변경신청을 하는 경우에는 변경 전 계약자와 피보험자의 인감도장과 사용용도가 기재된 인감증명서를 첨부하셔야 합니다. 참고로, 약관대출 잔액이 있을 경우에는 변경할 수 없으며, 세금우대 건은 배제 후 변경처리 됩니다.""
128, "어린이보험에서 생명보험과 손해보험 어느 쪽이 좋은가", ""어느 쪽이 더 좋다, 나쁘다고 말할 수 없습니다.
암 및 중대질병의 진단금, 범죄피해의 위로금, 사망 및 후유장해의 보험금은 생명보험사든 손해보험사든 보험가입시에 정한 금액을 지급합니다.
질병 및 재해의 치료관계비를 지급하는 방식은 생명보험사와 손해보험사가 서로 다릅니다. 생명보험사는 실제 치료비에 관계없이 일정한 금액을 지급하며, 손해보험사는 보험가입금액 한도 내에서 실제 치료비를 지급합니다.
따라서 생명보험사와 손해보험사의 상품을 묶어서 패키지로 가입하는 경우도 많이 활용되고 있습니다.""
129, "어린이보험에서 다발성질환 보장이 포함된 상품이 있나요?", "네, 일부 어린이보험 상품은 다발성질환을 보장하는 특약을 포함하고 있습니다. 다발성질환 보장은 보험사에 따라 적용 범위가 다를 수 있으므로, 상품 설명서를 확인하시거나 상담을 통해 정확한 보장 내용을 파악하시는 것이 좋습니다."
130, "어린이보험의 납입기간은 얼마나 설정하는 것이 좋은가요?", "어린이보험의 납입기간은 보통 10년, 15년, 20년 등으로 설정할 수 있으며, 가족의 재정 상태와 자녀의 미래 계획에 따라 선택하시면 됩니다. 짧은 납입기간을 선택할 경우 월 보험료는 다소 높을 수 있지만, 만기 시 더 빨리 보장이 종료됩니다."
131, "어린이보험에서 사고 시 입원비가 지급되나요?", "대부분의 어린이보험은 사고로 인한 입원비를 보장하는 특약을 제공하고 있습니다. 사고의 원인이나 입원 기간에 따라 보장 금액이 달라질 수 있으므로, 가입 시 보장 내용을 상세히 확인해 보세요."
132, "어린이보험에서 정기적으로 건강검진 비용도 지원하나요?", "어린이보험 중 일부 상품은 정기적인 건강검진을 위한 지원금을 제공하는 특약을 포함할 수 있습니다. 그러나 모든 보험이 건강검진비를 포함하지 않으므로, 필요한 경우 해당 특약이 포함된 상품을 선택하는 것이 좋습니다. 보장 내용은 보험사별로 다를 수 있습니다."
133, "어린이보험에서 백혈병 치료비도 보장되나요?", "네, 백혈병은 대부분의 어린이보험에서 주요 질병으로 분류되어 보장됩니다. 그러나 보장 금액은 보험 상품에 따라 다를 수 있으며, 특약 가입 여부에 따라 추가적인 보장이 제공될 수 있습니다. 가입 전에 약관을 반드시 확인하세요."
134, "어린이보험에서 치아 치료비도 보장받을 수 있나요?", "어린이보험은 치아 치료비를 포함하지 않는 경우가 많습니다. 하지만 치아 관련 특약을 추가하면 충치, 발치 등의 일부 치료비를 보장받을 수 있습니다. 가입 시 해당 특약이 포함되어 있는지 확인하세요."
135, "어린이보험은 산모의 건강 상태에 따라 가입이 제한되나요?", "태아보험으로 가입하는 경우, 산모의 건강 상태가 중요한 심사 요소가 됩니다. 고혈압, 당뇨 등의 질환이 있다면 일부 보험사에서 인수 제한이 있을 수 있습니다. 전문가와 상담하여 조건을 확인하는 것이 중요합니다."
136, "어린이보험에서 ADHD 진단을 받은 경우 보장이 가능한가요?", "ADHD는 정신과 질환으로 분류되며, 일부 어린이보험에서는 보장에서 제외될 수 있습니다. 그러나 정신과 치료비를 보장하는 특약을 추가하면 일부 보상이 가능합니다. 상품별 조건을 꼭 확인하세요."
137, "어린이보험에서 과거 입원 이력이 중요한가요?", "네, 과거 입원 이력은 보험 가입 심사 시 중요한 요소로 작용합니다. 특히 중증 질환이나 반복된 입원 이력이 있으면 가입에 제한이 있을 수 있습니다. 과거 기록을 투명하게 고지해야 불이익을 방지할 수 있습니다."
138, "어린이보험에서 폐암도 보장되나요?", "폐암은 대부분의 어린이보험에서 주요 암으로 분류되어 보장됩니다. 하지만 어린이에게 발생 가능성이 낮아 특약 없이 기본 보장만으로 처리되는 경우가 많습니다. 가입 전 세부 조건을 확인하세요."
139, "어린이보험에서 운동 중 발생한 부상도 보장되나요?", "네, 운동 중 발생한 부상은 상해 관련 보장 항목으로 처리됩니다. 하지만 위험도가 높은 특정 스포츠는 보장에서 제외될 수 있습니다. 보험사와 약관을 확인하는 것이 중요합니다."
140, "어린이보험에서 인공와우 수술비도 보장되나요?", "일부 어린이보험은 인공와우 수술비를 보장할 수 있지만, 특약 가입이 필요할 수 있습니다. 보장 내용은 보험사마다 다르므로 가입 전 확인이 필요합니다. 수술 전 전문가와 상담하는 것이 좋습니다."
141, "어린이보험에서 장기 입원의 경우 추가 보상이 있나요?", "네, 장기 입원 시 추가 일당을 지급하는 특약이 제공되기도 합니다. 입원 기간에 따라 정해진 금액을 보장받을 수 있습니다. 상품별로 한도가 다르니 확인이 필요합니다."
142, "어린이보험에서 다중 골절도 보장되나요?", "대부분의 어린이보험은 다중 골절에 대해 상해 관련 보장을 제공합니다. 골절 부위와 치료 방법에 따라 보장 금액이 달라질 수 있습니다. 특약을 추가하면 추가 보상을 받을 수 있습니다."
143, "어린이보험에서 천식 치료비를 보장받을 수 있나요?", "천식은 대부분의 어린이보험에서 보장되지 않는 질환으로 분류됩니다. 그러나 일부 상품은 특정 질환 특약을 통해 천식 관련 치료비를 보장하기도 합니다. 특약 가입 여부를 확인해야 합니다."
144, "어린이보험에서 예방접종 비용도 보장되나요?", "예방접종 비용은 일반적으로 어린이보험의 보장 대상이 아닙니다. 그러나 일부 보험사에서 제공하는 건강검진 특약에 포함될 수 있으니 확인이 필요합니다. 가입 시 해당 옵션이 있는지 검토하세요."
145, "어린이보험은 자녀가 태어난 후 바로 가입할 수 있나요?", "네, 대부분의 어린이보험은 자녀가 태어난 직후부터 가입이 가능합니다. 출생 직후 가입하면 보험료가 낮고 보장이 빠르게 시작됩니다. 태아보험으로 미리 가입하는 것도 좋은 방법입니다."
146, "어린이보험에서 고도비만 치료도 보장되나요?", "고도비만은 일반적으로 보험 보장 대상에서 제외되는 경우가 많습니다. 하지만 비만으로 인해 발생하는 합병증 치료비는 보장받을 수 있는 경우가 있습니다. 정확한 보장 여부와 세부 조건은 가입한 보험 상품의 약관을 통해 확인하시기 바랍니다."
147, "어린이보험에서 백신 접종 부작용도 보상되나요?", "백신 접종 부작용 치료비는 일부 어린이보험 상품에서 보장될 수 있습니다. 다만, 이러한 보장을 받기 위해서는 특약 가입이 필요할 수 있으며, 보험사와 상품에 따라 차이가 있을 수 있습니다. 가입 전 반드시 상품별 보장 조건을 확인하시기 바랍니다."
148, "어린이보험에서 골절로 인해 생긴 후유증도 보장되나요?", "골절로 인해 발생한 후유증은 대부분의 어린이보험에서 후유장해 보장 항목에 포함됩니다. 보장 금액은 장애의 정도와 가입 시 설정된 보장 한도에 따라 달라질 수 있습니다. 구체적인 내용은 약관을 참조하여 확인하는 것이 중요합니다."
149, "어린이보험에서 희귀질환도 보장이 되나요?", "희귀질환은 일부 보험사에서 제공하는 상품을 통해 보장이 가능합니다. 특히, 특약 가입 여부에 따라 추가 보상을 받을 수도 있습니다. 희귀질환 보장 여부와 세부 사항은 전문가와 상담하여 정확히 알아보는 것이 좋습니다."
150, "어린이보험에서 중환자실 입원비도 포함되나요?", "대부분의 어린이보험은 중환자실 입원비를 보장합니다. 그러나 입원 특약의 유무와 설정된 보장 한도에 따라 보장 금액이 다를 수 있으므로, 가입 시 보장 내용을 자세히 검토하시기 바랍니다."
151, "어린이보험에서 부모의 보험 가입 상태가 영향을 미치나요?", "부모의 보험 가입 상태가 어린이보험에 직접적인 영향을 미치는 경우는 드물지만, 일부 보험사의 계약 조건에 따라 달라질 수 있습니다. 따라서 세부적인 계약 조건은 보험사와 상담하여 정확히 확인하는 것이 좋습니다."
152, "어린이보험에서 조산아도 가입할 수 있나요?", "조산아의 경우 어린이보험 가입이 제한될 수 있으며, 이는 체중 및 건강 상태에 따라 달라집니다. 전문가의 도움을 받아 해당 조건을 확인하고 적합한 상품을 선택하시기 바랍니다."
153, "어린이보험에서 한약 치료도 보장되나요?", "일부 손해보험 상품은 한방치료비를 보장하지만, 한약 조제비는 포함되지 않는 경우가 많습니다. 보장 가능한 치료 항목과 세부 조건은 약관을 통해 확인하시기 바랍니다."
154, "어린이보험에서 이식 수술비도 보장되나요?", "조혈모세포 이식, 간 이식 등 주요 이식 수술은 특약 가입을 통해 보장받을 수 있습니다. 가입 전 해당 특약이 포함된 상품인지 확인하고, 보장 조건을 상세히 검토하는 것이 중요합니다."
155, "어린이보험에서 ADHD 약물 치료비도 포함되나요?", "ADHD 약물 치료는 일반적으로 보장 대상이 아니지만, 정신질환 관련 특약을 통해 일부 치료비를 보장받을 수 있는 상품도 있습니다. 구체적인 보장 여부는 상품 약관과 보험사 정책에 따라 다를 수 있으므로 확인이 필요합니다."
156, "어린이보험에서 청각 장애도 보장되나요?", "청각 장애는 후유장해 특약을 통해 일부 보장받을 수 있습니다. 장애 등급 및 약관에 따라 보장 금액이 달라질 수 있으니, 가입 시 약관 내용을 상세히 확인하세요."
157, "어린이보험에서 납입 면제 조건이 있나요?", "어린이보험은 특정 질병 진단이나 장애 상태가 되었을 경우 보험료 납입이 면제되는 상품이 있습니다. 납입 면제 조건은 상품별로 다를 수 있으니 약관을 통해 세부 사항을 확인하시기 바랍니다."
158, "어린이보험에서 자녀의 질병 이력이 있다면 가입할 수 없나요?", "자녀의 질병 이력이 있더라도 완치 판정 후 일정 기간이 지나면 어린이보험 가입이 가능합니다. 보험사마다 조건이 상이하므로 전문가와 상담하여 적합한 상품을 찾아보세요."
159, "어린이보험에서 추가 납입을 통해 보장을 강화할 수 있나요?", "일부 보험 상품은 추가 납입을 통해 보장 한도를 늘릴 수 있는 옵션을 제공합니다. 이러한 옵션이 적용 가능한 상품인지 여부를 가입 전 확인하고 필요시 선택하시면 됩니다."
160, "어린이보험에서 부모의 건강 상태도 심사에 포함되나요?", "태아보험 가입 시 부모의 건강 상태가 심사에 영향을 미칠 수 있습니다. 고지 내용에 따라 가입이 제한될 수 있으므로, 주의 깊게 조건을 확인하시기 바랍니다."
161, "어린이보험에서 수술비 특약은 필수인가요?", "수술비 특약은 필수는 아니지만 주요 질병 및 사고를 대비하기 위해 가입하는 것이 좋습니다. 보장 범위와 조건을 확인한 후 필요에 따라 선택하시기 바랍니다."
162, "어린이보험에서 자폐증도 보장되나요?", "자폐증은 일반적으로 어린이보험 보장 대상에서 제외되지만, 일부 상품은 특약을 통해 보장받을 수 있습니다. 보장 여부와 조건은 보험사별로 다를 수 있으니 전문가의 도움을 받으세요."
163, "어린이보험에서 화상 치료비도 보장되나요?", "화상 치료비는 대부분 어린이보험에서 보장되며, 화상의 정도에 따라 보장 금액이 달라질 수 있습니다. 특약을 추가하면 더 높은 보장을 받을 수도 있으니 조건을 확인하세요."
164, "어린이보험에서 입원비 보장은 언제 시작되나요?", "손해보험은 입원 당일부터 보장이 시작되며, 생명보험은 입원 후 3일째부터 보장이 시작됩니다. 보험 약관에서 정확한 지급 조건을 확인하여 보장 개시 시점을 파악하시기 바랍니다."
165, "어린이보험에서 피부 질환도 보장되나요?", "피부 질환은 일부 어린이보험 상품에서 보장 항목으로 포함될 수 있습니다. 그러나 특정 피부 질환은 보장에서 제외될 가능성이 있으며, 예를 들어 만성 피부질환이나 선천성 질환은 보장 대상이 아닐 수 있습니다. 따라서 가입 전에 약관을 꼼꼼히 확인하고, 필요한 경우 전문가와 상담하여 보장 여부를 정확히 확인하는 것이 중요합니다."
166, "어린이보험에서 심리치료비도 보장되나요?", "심리치료비는 일부 어린이보험 상품에서 특약을 통해 보장이 가능합니다. 하지만 보장 여부는 치료 유형이나 특약 가입 여부에 따라 크게 달라질 수 있습니다. 예를 들어, 특정 심리치료 프로그램이나 정신건강 관련 치료비가 포함된 상품인지 확인하고, 약관을 통해 구체적인 보장 내용을 검토하세요."
167, "어린이보험에서 태아보험과 어떤 차이가 있나요?", "태아보험은 임신 중 자녀의 건강을 위해 가입하며, 어린이보험은 출생 후 자녀의 상해와 질병에 대비하여 가입하는 상품입니다. 보장 범위는 유사하지만, 태아보험은 임신 중 태아 및 산모의 건강 관련 보장이 추가로 포함될 수 있습니다. 가입 목적과 시기에 따라 적합한 상품을 선택하는 것이 중요합니다."
168, "어린이보험에서 응급실 이용 비용도 보장되나요?", "응급실 이용 비용은 대부분 어린이보험에서 상해 또는 질병 치료비 보장에 포함됩니다. 보장 금액은 보험사 및 상품별로 차이가 있으며, 응급 상황에서 발생한 진료비와 추가 치료비가 포함될 수 있습니다. 가입 전 보장 내용과 한도를 확인하여 예기치 못한 상황에 대비하시기 바랍니다."
169, "어린이보험에서 유전 질환도 보장되나요?", "유전 질환은 대체로 어린이보험에서 보장 대상이 아니지만, 일부 상품은 특약 가입을 통해 보장이 가능할 수 있습니다. 다만, 보장이 가능한 유전 질환의 범위나 조건은 보험사마다 다를 수 있으니, 가입 전 전문가와 상담하여 정확한 보장 내용을 파악하세요."
170, "어린이보험에서 헬리콥터 이송 비용도 보장되나요?", "헬리콥터 이송 비용은 응급 구조 특약이 포함된 어린이보험에서 보장받을 수 있습니다. 이러한 특약은 긴급한 상황에서 이송 비용을 지원하며, 보장 금액과 조건은 상품별로 다를 수 있습니다. 가입 전 해당 특약의 유무를 확인하고, 필요 시 특약을 추가하는 것이 좋습니다."
171, "어린이보험에서 암 진단금을 받을 수 있나요?", "암 진단금을 받기 위해서는 암 진단 특약이 포함된 어린이보험 상품에 가입해야 합니다. 이 특약은 암 진단 시 일정 금액을 보장하며, 보장 금액과 조건은 보험 상품에 따라 달라질 수 있습니다. 가입 전 특약의 유무와 보장 세부 사항을 확인하여 본인에게 적합한 상품을 선택하세요."
172, "어린이보험에서 의료 실비와 어떤 차이가 있나요?", "어린이보험은 정액 보장이 중심이고, 의료 실비는 실제 치료비를 기준으로 보장하는 점에서 차이가 있습니다. 두 상품의 차이를 잘 이해하고 본인에게 맞는 상품을 선택하세요."
173, "어린이보험에서 미숙아도 가입할 수 있나요?", "미숙아는 일정 건강 상태를 충족해야 어린이보험에 가입할 수 있습니다. 보험사별 조건이 다르므로 가입 가능 여부를 전문가와 함께 검토하세요."
174, 어린이보험에서 뇌성마비 치료비도 보장되나요?", "뇌성마비는 일반적으로 보장 대상에서 제외되지만, 특정 특약 가입 시 일부 보장이 가능합니다. 약관 내용을 상세히 확인하고 전문가와 상담하시기 바랍니다."
175, "어린이보험에서 동물 물림 사고도 보장되나요?", "동물 물림 사고는 상해 보장에 포함될 수 있으며, 치료 내용에 따라 보장 금액이 달라질 수 있습니다. 보장 범위와 조건을 약관에서 확인하세요."
176, "어린이보험에서 장애인 지원 특약도 있나요?", "장애인을 위한 특약이 포함된 어린이보험 상품이 존재합니다. 이러한 특약은 장애로 인해 발생할 수 있는 추가 비용을 보장하며, 예를 들어 재활치료비, 보조기구 구입비 등의 보장을 제공할 수 있습니다. 특약 제공 여부와 보장 범위는 보험사와 상품에 따라 다르므로, 가입 전 전문가와 상담하여 조건을 확인하는 것이 중요합니다."
177, "어린이보험에서 보험료는 언제 조정되나요?", "어린이보험은 갱신형 상품일 경우 정기적으로 보험료가 조정될 수 있습니다. 일반적으로 갱신 주기는 1년 또는 몇 년 단위로 설정되며, 갱신 시점의 위험률이나 의료비 상승 등 여러 요인이 보험료에 반영됩니다. 갱신형 상품에 가입할 경우 갱신 조건과 주기를 사전에 꼼꼼히 확인하는 것이 중요합니다."
178, "어린이보험에서 해외 여행 중 발생한 사고도 보장되나요?", "해외 여행 중 발생한 사고는 응급 구조 특약 또는 해외 보장 특약이 포함된 상품에서 보장이 가능합니다. 이러한 특약은 해외에서의 치료비나 구조비 등을 보장하며, 국가별 의료비 차이에 따라 보장 금액이 달라질 수 있습니다. 가입 전 해당 특약이 포함된 상품인지 확인하고, 보장 범위를 상세히 검토해야 합니다."
179, "어린이보험에서 사망 보장은 만 15세 이후부터 적용되나요?", "어린이보험의 사망 보장은 만 15세 이전에는 보장이 제한되거나 보장 금액이 낮게 설정되는 경우가 많습니다. 이는 어린이보험의 주요 목적이 사망보다는 상해나 질병에 대한 치료비 보장에 있기 때문입니다. 만 15세 이후에는 보장 범위가 확대되므로 약관을 통해 자세히 확인하는 것이 필요합니다."
180, "어린이보험에서 유학 중에도 보장을 받을 수 있나요?", "유학 중에도 보장을 받을 수 있는 어린이보험 상품이 있습니다. 그러나 대부분의 경우 별도의 해외 보장 특약이 필요하며, 유학 중 발생하는 의료비나 사고를 대비하기 위해 추가적인 보장이 제공됩니다. 가입 전 해외 특약 조건과 보장 내용, 적용 범위를 꼼꼼히 검토하세요."
181, "어린이보험에서 납입 면제는 어떤 조건에서 적용되나요?", "납입 면제는 보험 가입자나 피보험자가 특정 질병 진단을 받거나 장애 상태가 되었을 때 적용됩니다. 예를 들어, 암, 심혈관계 질환, 뇌혈관 질환 등의 진단 시 납입 면제가 가능할 수 있습니다. 면제 조건은 상품별로 다르므로, 약관을 통해 정확한 내용을 확인하세요."
182, "어린이보험에서 만기 시 환급금은 얼마인가요?", "어린이보험의 만기 환급금은 가입한 상품의 조건에 따라 달라질 수 있습니다. 환급률은 보험 상품이 보장형인지, 저축형인지에 따라 크게 차이가 나며, 일반적으로 저축형 상품에서 더 높은 환급금을 받을 수 있습니다. 가입 전 약관에서 만기 환급 조건과 금액을 확인하고 상품 선택에 반영하세요."
