_id,question,answer
63,"건강보험과 CI보험은 어떻게 다르나","건강보험과 CI보험은 전혀 다른 종류의 상품입니다. 두 상품이 모두 질병과 관계되지만 건강보험은 피보험자의 건강 회복을 전제로 하며, CI보험은 피보험자의 건강 회복 불능을 전제로 합니다. 차이점을 간단히 설명하면 아래와 같습니다.
건강보험이란
건강보험은 일상적으로 발생할 수 있는 질병(예; 10,538개) 및 재해에 대하여 수술비, 입원비, 치료비를 지급하며, 이 외에 뇌출혈, 뇌경색, 급성심근경색증, 말기신부전증, 말기간질환, 말기폐질환, 암 등 중대질병에 대하여도 고액의 진단금을 지급합니다. 건강보험은 피보험자가 다시 건강을 찾을 수 있도록 도와주는 보험 상품입니다.
CI보험이란
CI보험은 종신보험의 일종입니다. 그러므로 CI보험도 피보험자가 사망할 경우 보험금을 지급합니다. 다만 CI보험은 피보험자가 사망하기 전이라도 중대한 질병, 중대한 수술, 중대한 화상 및 부식이 발생하였을 때 사망보험금의 50~80%를 미리 지급합니다. 즉 CI보험은 피보험자가 사망보험금을 미리 받아서 치료비나 인생 정리자금으로 쓸 수 있도록 해 줍니다."
64,"건강보험에서 통원치료비 보상에 공제금액이 있나","건강보험에서는 통원치료비 지급이 드물고, 설혹 지급한다고 해도 1일당 1만원 정도이며, 별도의 공제금액은 없습니다. 반면 민영의료보험에서는 통원치료비를 보상받는 경우 5천원을 공제합니다."
65,"결핵환자 가입가능한가","결핵균은 전신의 모든 장기나 피부를 통해서 칩입할 수 있으며, 대부분 폐를 통해서 감염됩니다. 결핵은 치료를 받은 기간 및 상황에 따라 가입이 제한되기 때문에 정확한 가입 여부는 보험사에서 요구하는 서류를 첨부한 후 심사를 받아 보아야만 알 수 있습니다. 다음은 일반적인 기준으로 참고하시기 바랍니다.
치료기간이 1년 이하인 경우에는 치료 종료(완치) 1년 경과 후 해당 부위 부담보조건으로 심사가 가능합니다.
치료기간이 1~2년인 경우에는 치료 종료(완치) 2년 경과 후 해당 부위 부담보조건으로 심사 가능합니다.(단, 최근 폐소견 결과에 따라 가입이 어려울 수 있음)
2년 이상 약물 치료한 경우, 에는폐절제수술을 받은 경우, 재발한 경우, 입원기간이 1개월 이상인 경우 등은 가입이 어렵습니다.
 "
66,"건강보험가입시 어떤 세제 혜택이 있나","건강보험은 소득세 특별공제 항목 중 보험료 공제대상이기 때문에 근로소득자에 한하여 다른 보장성보험 상품과 합산하여 연간 100만원을 한도로 납입보험료 전액을 소득공제받을 수 있습니다. 다만 건강보험의 계약자가 근로자이고 피보험자가 기본공제 대상자인 경우에만 소득공제가 가능합니다.(계약자가 근로자가 아니더라도 피보험자가 기본공제 대상자이고, 실제 보험료는 근로자가 부담한 경우라면 공제 가능)
  맞벌이 부부의 경우 연간 소득금액이 100만원을 넘어가면 기본공제 대상자가 될 수 없기 때문에 서로 근로자 본인이 계약자가 되고 배우자를 피보험자로 하는 건강보험 가입시 소득공제를 받을 수 없다는 점에 유의해야 합니다. 또한 건강보험이 장애인전용 보험상품인 경우에는 별도로 100만원을 한도로 소득공제가 가능합니다."
67,"보험기간 vs 보험료 납입기간","보험기간이란 보장 기간을 의미합니다. 이 기간 중에 보험사고 발생시 보험금이 지급됩니다.
보험료 납입기간은 보험료를 납입하는 기간으로, 보험기간과 동일할 수도 있고 다를 수도 있습니다. 납입기간이 짧을수록 보험료가 비싸집니다.
만일 보험기간이 10년이고 납입기간이 5년일 경우, 보험료를 5년만 내면 나머지 5년 동안은 보험료를 내지 않아도 사고에 대한 보장을 받습니다. 따라서 보험만기일이란 보험료 완납일이 아니고 보험기간 완료일을 의미합니다."
68,"건강보험과 민영의료보험은 보상하는 손해에 차이가 있나","약관에서 보상하지 않는 손해를 건강보험은은 포지티브 방식, 민영의료보험은 네거티브 방식으로 규정하고 있습니다. 즉 건강보험은 10,538가지의 질병을 보장한다는 식으로 표현하는데 반해, 민영의료보험은 요추 및 기타 추간판 또는 신경계 질환을 제외한 나머지 질병을 보장한다는 식으로 표현합니다. 물론 보상범위는 민영의료보험 훨씬 넓습니다. 질병의 수가 건강보험에서 말하는 10,538가지에 불과한 것은 아니기 때문입니다."
69,"건강보험에서 재해도 보장 되나","가입하는 상품의 약관에 따라 다릅니다. 재해를 보장하는 상품도 있지만, 그렇지 않은 상품도 있습니다. 또 재해를 보장하더라도 어떤 상품은 주계약에서 보장하지만, 또 다른 상품은 특약에서 보장합니다. 주계약에서 보장하는 상품은 건강보험에 가입하는 것만으로 재해 보장을 받을 수 있습니다. 그러나 특약에서 보장하는 상품은 별도의 특약을 가입하지 않는 한 재해를 보장받지 못합니다. 그러므로 재해를 보장받으려면 가입하는 상품의 구성 내용을 잘 살펴보아야 합니다."
70,"건강보험에서 1차, 2차 의료기관 구분없이 청구 가능한가","1차, 2차 의료기관의 구분없이 청구가 가능합니다. 따라서 처음부터 대학병원이나 대형 종합병원을 이용하셔도 보험금을 청구하실 수 있습니다."
72,"건강보험료는 보험가입자의 연령에 따라 달라지나","건강보험료는 보험가입자의 연령에 따라 보험료가 달라집니다. 병에 걸릴 가능성이 낮다면 보험료도 저렴할 것입니다. 연령이 낮은 사람의 보험료가 저렴한 이유도 그런 때문입니다. 통계청이 발표한 2003년의 연령대별 생명표를 보면 25세 이상에서는 10세 차이만 나도 사망률이 2배가 넘어갑니다. 이런 경향은 나이를 먹을수록 더 강화됩니다. 저연령자의 건강보험료가 고연령자보다 저렴할 것이라는 점은 누구나 짐작할 수 있습니다.
[참고] 연령이 낮을 때 가입하면 보험료가 싸지만 그렇다고 유리한 것은 아니며, 연령이 높을 때 가입하면 보험료가 비싸지만 불리한 것도 아닙니다. 연령별 보험료 차이는 질병 및 재해의 발생 가능성에 따라 낮거나 높을 뿐이기 때문입니다."
73,"군 입대시 건강보험의 가입이 가능한가","입대 전에는 군인이 아니기 때문에 과거 병력이 없고 현재도 건강하다면 보험가입에는 문제가 없습니다."
74,"건강보험과 민영의료보험이 보장하는 질병이 다른가","보장하는 질병을 지정하는 방식이 아래처럼 다르다고 보아야 합니다.
건강보험은 보장하는 질병을 통계청의 한국표준질병사인분류표를 기준으로 포지티브하게 지정합니다. (건강보험 광고에서 10,538가지의 질병을 보장한다고 질병의 갯수를 표시한 것은 이런 때문입니다.)
민영의료보험은 보장하지 않는 질병을 제외한 나머지 질병을 모두 보장합니다. 즉 보장하는 질병을 네거티브하게 지정합니다. 따라서 건강보험보다 보장하는 질병의 갯수가 더 많아질 수 있습니다.
어느 보험이든지 약관에서 정한 보장범위가 있습니다. 따라서 가입하기 전에 잘 살펴야 합니다."
75,"건강보험료는 주계약과 선택계약의 구성에 따라 달라지나","건강보험료는 주계약과 선택계약의 구성에 따라 보험료가 달라집니다. 대개의 보험사는 <주계약> 납입보험료만 환급해 줍니다. 따라서 <선택계약> 위주로 구성된 상품이라면 만기환급률이 100%라도 환급받을 금액이 크지 않습니다. 저희 인슈넷FC이 35세 남자가 80세 만기, 20년 동안 보험료를 납입하는 조건으로 12개 건강보험 상품에 대한 총납입보험료, 만기환급보험료, 소멸보험료합계 및 환급률을 계산해 보았더니 놀라운 결과가 나왔습니다. 가장 불리한 보험사는 총납입보험료 11,697,600원, 만기환급보험료 3,590,400원, 소멸보험료합계 8,107,200원 및 환급률 30.69%에 불과했습니다. 반면에 가장 유리한 보험사는 총납입보험료 10,320,000원, 만기환급보험료 9,960,000원, 소멸보험료합계 360,000원 및 환급률 96.51%에 달했습니다. 즉 유리한 보험사를 선택하면 불리한 보험사를 선택하는 것보다 20년간 무려 7,747,200원의 보험료를 절감할 수 있었습니다. 두 보험사 모두 주계약 보험료의 100%를 환급해 주는 상품이었는데, 단지 유리한 보험사는 보장항목이 <주계약> 위주로 되어 있었고, 불리한 보험사는 <선택계약> 위주로 되어 있었기 때문에 이런 결과가 나온 것입니다.
[참고] <선택계약>은 보장항목이 자잘하게 많은데다가 보장항목별 보험료도 몇 백원이나 몇 천원의 소액이기 때문에, 큰 손해로 이어질 수 있다는 점을 깨닫기 어려우므로 주의하십시오."
76,"건강보험에서 통원치료비도 보상하나","건강보험에서 통원치료비를 지급하는 경우는 드뭅니다. 통원치료비를 보장받기 위해서는 통원의료비를 실비로 보장하는 손해보험사의 의료실비보장 상품에 가입하여야 합니다."
77,"공군조종사는 건강보험 가입이 가능하나","공군조종사는 생명보험사의 경우 위험직 1급으로 분류되어 대부분 불가능합니다. 건강보험의 가입이 어렵습니다."
78,"이사를 갔을 경우 주소 변경을 알려야 하나","계약자의 주소가 변경되었을 경우 계약자는 변경된 주소를 보험회사에 알려야 합니다. 변경된 주소를 알리지 않은 경우 보험회사가 알고 있는 최종의 주소로 알린 사항은 계약자에게 도달한 것으로 간주하므로 계약의 유지와 관련된 주요한 사항의 전달이 이루어지 않아 가입자가 불이익을 당해도 보험회사가 책임을 지지 않을 수 있습니다."
79,"가입기간 중 치료받으면 보험료 인상되나","건강보험에 가입한 후 질병이나 재해(상해)로 치료를 받고 보험금을 청구했다고 해서 보험료가 인상되지는 않습니다. 건강보험은 일정한 납입기간 동안 균등보험료를 납입하고 납입을 종료하는 상품이기 때문에 중도에 보험금을 청구했다고 하여 보험료가 인상되는 경우는 없고, 처음 가입할 때 약정한 보험료를 계속 납부합니다."
80,"실효된 지 2년이 지났는데, 부활이 가능하나","건강보험 계약의 부활은 실효일로부터 2년 이내에만 가능합니다. 따라서 2년이 경과한 후에는 부활을 할 수 없습니다. 다만 실효된 계약에 대하여 해약환급금이 있다면 이를 청구하여 받을 수는 있습니다."
81,"환급형 건강보험은 예금자보호법에 의해 보호받나","건강보험의 경우에는 예금자보호법에 의한 보호대상이므로 가입보험사가 파산하여 보험사가 보험계약 채무를 더 이상 이행할 수 없는 경우에는 예금자보험법에 의해 지급이 보장되며, 현행 예금자보호법상 건강보험 계약은 보험계약체결 시기에 관계없이 파산금융기관당 1인 기준으로 해약환급금(또는 사고보험금이나 만기보험금)에 기타 지급금을 합쳐서 5천만원을 한도로 하고 있습니다."
82,"보험료 납입방법을 변경하고 싶은데","일반적으로 납입 방법은 월납, 3월납, 6월납, 연납, 일시납이 있으며, 해당 보험계약의 사업방법서상에 인가된 납입방법으로만 변경이 가능합니다. 다만 사업방법서상에 인가된 납입방법일지라도 일시납과 기타 납입방법 상호간의 변경은 가능하지 않습니다."
83,"건강보험에서 암보장은 즉시 보장받을 수 있나","책임개시일 조건이 있는 보장내용 중 대표적인 것이 암보장입니다. 암보장은 모든 보험상품에서 책임개시일 90일 조건을 두고 있어 계약일로부터 90일이 지나야 보험혜택을 볼 수 있습니다. 하지만 다른 질병이나 재해의 경우에는 가입 후 바로 보험혜택을 볼 수 있습니다. 대부분의 건강보험 상품은 암특약을 통해 고액의 진단금을 보장하고 있습니다."
84,"뇌졸중을 보장하는 건강보험이 있나","뇌졸중은 뇌출혈과 뇌경색으로 분류할 수 있습니다. 뇌졸중(뇌출혈, 뇌경색)로 인한 치료비(수술비와 입원비)는 대부분의 건강보험에서 보장을 받을 수 있습니다. 그러나, 고액의 진단금 보장에 있어서는 다음과 같은 차이가 있습니다.
뇌출혈 : 뇌출혈 진단시에 고액의 진단금, 수술비, 입원일당을 모두 보상받을 수 있으며, 정액으로 지급합니다.
뇌경색 : 뇌경색 진단시에 진단금은 보장하지 않고, 수술비, 입원일당만을 정액으로 지급합니다."
85,"건강보험은 광고대로 정말 10,538가지의 질병을 보장하나","그렇습니다. 10,538가지 또는 그 이상의 질병을 보장합니다. 즉, 통계청의 한국표준질병사인분류표에 나온 신경정신과, 선천성 질병, 마약중독 등을 제외한 나머지 거의 모든 질병을 보장한다고 보면 됩니다.
  그러나 문제는 질병별 보험금의 규모입니다. 약관에서 정한 중대 질병에 해당하면 물론 고액의 보험금이 지급되지만 그렇지 않은 경우는 보험금이 얼마 안됩니다. 건강보험에 가입했으니 이제 병원비 걱정은 끝났다고 생각하면 곤란합니다. 건강보험의 보장은 치료비가 많이 들어가는 질병일 때 효과적이고, 일상적이고 자잘한 질병에는 실효성이 떨어진다고 생각하십시오."
87,"병원에 입원중인 환자인데 건강보험 가입이 가능하나","현재 입원치료 중이라면 보험에 가입하실 수 없습니다. 완치 후 병력사항을 모두 보험사로 고지하신 후 보험사의 심사를 거쳐 가입하셔야 합니다. 병력에 따라서는 완치 후 일정기간이 경과해야 가입이 가능하며, 보험사가 가입을 거절할 수도 있고, 가입이 가능하더라도 병력이 있었던 부위에 대해서는 보장하지 않는 조건으로만 가능할 수도 있습니다."
88,"건강보험에서 감액기간 내의 보상은 어떻게 되나","감액기간에는 약정된 보험금의 일부만 보상받을 수 있습니다. 건강보험에는 감액기간이란 것이 있습니다. 즉 보험에 가입한 후 6개월, 1년 또는 2년 이내에 진단금이나 수술비가 지급되어야 한다면 50%만 지급한다는 식입니다. 암처럼 특정 질병명을 지정해서 보험금을 감액 지급하는 경우도 있습니다. 감액기간, 감액률, 감액되는 보장항목 또는 질병명은 보험사에 따라 달라집니다."
89,"건강보험과 CI 보험 중에서 어느 상품을 선택해야 하나","둘 중에서 하나를 선택할 수 있는 대체관계가 아닙니다. 건강보험과 CI보험은 두 개를 모두 선택할 수 있는 보완관계라고 볼 수 있습니다. 평소의 건강관리를 위해서라면 건강보험을 가입하십시오. 그러나 건강보험은 사망보장을 주목적으로 하는 상품이 아니라는 점을 잊지 마십시오. 물론 건강보험에 특약을 첨부하여 사망보장을 받을 수도 있지만, 그럴 바에는 사망보장을 주계약으로 하는 정기보험이나 종신보험에 가입하는 것이 유리합니다. 종신보험을 가입한다면 이 때 CI보험과 비교하여 둘 중의 하나를 선택할 수 있습니다. 즉 건강보험과 종신보험(또는 CI보험)은 보완관계이지 대체관계가 아닙니다. 종신보험과 CI보험이 대체관계입니다."
90,"건강보험료는 진단금의 내용에 따라 달라지나","건강보험료는 진단금의 내용에 따라 보험료가 달라집니다. 진단금이란 병원에서 중대질병으로 진단되었을 때 일시에 지급하는 확정 보험금을 말합니다. 중대질병의 종류는 상품별로 다르지만, 대개 뇌출혈과 급성 심근경색을 기본적으로 포함하고 있습니다. 중대질병의 진단금을 전혀 보상하지 않는 상품도 있고 뇌경색, 말기 신부전증, 말기간질환 및 말기폐질환 등도 중대질병으로 포함해서 보상하는 상품도 있습니다. 만일 진단금을 지급하는 중대질병의 종류가 적거나 혹은 진단금의 금액이 낮다면 그 상품은 보장이 낮은 것이지 보험료가 싼 것은 아니라는 사실을 유의하십시오."
91,"가족이 함께 가입할 수 있는 건강보험도 있나","일부 보험사에는 있지만, 대부분의 보험사에는 없습니다. 그런데 건강보험은 가족이 함께 가입해도 보험료가 할인되거나, 또는 보장금액이 높아지지는 않습니다. 따라서 개인별로 보장금액이나 가입조건을 다르게 하여 가입하는 것이 더 좋습니다. 그리고 개인별로 가입하면 주계약자가 사망할 경우 가족 전체의 건강보험을 해지하지 않아도 되며, 가족 구성원 중 일부가 외국으로 장기간 나가거나, 이민가는 경우에도 계약을 변경하지 않아도 되는 이점이 있습니다."
92,"건강보험에서 의료비나 간병비는 제한없이 보상 받나","연간 보장한도일을 넘는 의료비나 간병비는 보장받을 수 없습니다. 질병별로 보험금을 정액 지급하지 않고 치료 일수에 따라 실제 치료비 또는 일당액을 지급하는 보장항목은 연간 한도일이 정해져 있습니다. 연간 한도일은 상품 및 보장항목에 따라 달라지는데 보통 180일인 경우가 많고 30일 경우도 있습니다. 어쨌든지 연간 보장한도일을 넘는 의료비나 간병비는 지급되지 않습니다."
94,"전화로 건강보험에 가입하는 것은 어떤가","보험가입에서 중요한 것은 가입경로(전화 등)의 문제라기보다 가입자의 이익을 대변할 수 있는 책임 있는 계약관리자(담당자)가 있는지 여부입니다. 보험상품이 동일하고 보장내용이 같다면 일반적으로 가입경로에 따른 보험료 차이는 없습니다. 따라서 전화를 통해 보험에 가입했다고 해도 책임있는 관리자가 있다면 문제가 되지 않습니다. 하지만 홈쇼핑이나 단지 가입만을 담당하는 콜센터 등을 통해 보험에 가입하는 경우에는 책임있는 관리자가 없기 때문에 계약관리나 보험금 청구 등에 있어 가입자의 불편이 따르게 됩니다. 인슈넷FC은 23년 업력의 독립대리점으로서 가입시에는 22개 보험사간 비교와 통합설계를 통해 보험료 절약과 최적가입의 혜택을 드리고 가입 후에는 계약변경이나 보험금청구서비스를 대행하며 가입자의 이익을 대변해 드립니다."
95,"건강보험료는 보장기간에 따라 달라지나","건강보험료는 보장기간에 따라 보험료가 달라집니다. 보장기간이 짧으면 보험료가 저렴한 것은 보험상품의 공통된 특징입니다. 건강보험의 보장기간은 보험사마다 다르지만, 10년, 15년, 20년 등 햇수로 정하는 방식과 60세, 65세, 70세, 75세, 80세 등 나이로 정하는 방식이 있습니다. 어느 것을 선택하든지 햇수로 계산한 보장기간이 짧을수록 보험료는 저렴합니다.
[참고] 보장기간을 짧게 가입하면 만기가 되었을 때 고연령자인데다가 이미 건강한 상태가 아닐 가능성이 높기 때문에 건강보험을 재가입하기 어려울 수 있다는 점을 참고하십시오."
96,"건강보험료는 보험사의 사업비 규모에 따라 달라지나","건강보험료는 보험사의 사업비 규모에 따라 보험료가 달라집니다. 사업비란 보험사의 직원 봉급, 광고비, 설계사 수당  및 회사운영비 등을 말합니다. 사업비는 소비자가 내는 보험료에 포함됩니다. 따라서 사업비가 적은 보험상품은 당연히 보험료도 내려갑니다. 보험료 중에서 사업비가 얼마나 되느냐고요? 놀라지 마십시오. 사업비가 적게는 22.22%에서 많게는 67.62%까지 차지하고 있습니다. ("생보사 주요상품 예정사업비율", 머니투데이 2004-11-03 보도) 보험사별로 보험료가 크게 차이날 수 있는 이유가 여기에 있습니다. (보장내용이 같은데도 비싼 상품을 선택한다면 보험사 직원과 설계사를 고액 봉급자로 만들어주고, 보험사를 키우는 광고비와 운영비를 대주는 후원자가 되는 것입니다)
[참고] 보험상품별 사업비의 비중은 보험사가 공개하지 않기 때문에 알 수 없습니다. 위 머니투데이의 보도 자료는 소비자단체에서 일부 보험사의 자료를 입수하여 공개한 것입니다."
97,"암 보장을 받는 건강보험 상품이 있나","건강보험을 통해서도 암보장을 받을 수 있습니다. 다만 건강보험을 통해 가입할 수 있는 암진단금은 2천만원 정도여서 그리 큰 금액은 아닙니다. 따라서 고액의 암진단금 보장을 원하신다면 별도의 암보험으로 가입하시는 것이 좋습니다. 암 진단을 받은 경우에 고액의 치료비뿐만 아니라 치료기간 중에 경제활동을 하지 못하기 때문에 치료비 이상의 부수적인 비용이 필요하다는 점을 고려하면 충분한 암진단금을 보장받는 것이 좋습니다."
98,"건강보험에 가입하면 즉시 보장을 받나","질병이나 상품의 종류에 따라 아래와 같이 달라집니다.
뇌졸중, 급성 심근경색증, 암 등과 같은 중대질병인 경우에는 가입 후 90일의 유예기간이 지나야만 보장이 가능한 상품이 많습니다. 그러나 일부 보험사는 암을 제외한 나머지 중대 질병에 대해서는 즉시 보장하는 상품도 판매합니다.
중대질병을 제외한 일반 질병은 가입 즉시 보상을 받을 수 있습니다. 다만 일반 질병의 범위가 보험사 및 상품에 따라 다를 수 있다는 점을 염두에 두십시오."
100,"상품 설명이 불충분한데 취소할 수 있나","보험상품은 무형의 상품이기 때문에 가입과정에서 판매자의 충분한 설명(약관의 주요 내용 설명)이 중요합니다. 따라서 이러한 설명이 충분히 이루어지지 않은 불완전판매가 이루어 졌다면 가입자의 입장에서는 청약일로부터 3개월 이내에 약관의 주요 내용 미설명을 이유로 보험계약을 취소(품질보증제도라고 함)할 수 있으며, 보험사는 보험가입자가 납입한 보험료를 전액 돌려주어야 합니다.
  이 같은 약관의 주요 내용 미설명 외에 약관 및 청약서 부본 미전달, 그리고 계약체결시 계약자가 청약서에 자필서명(날인 및 전자서명법 제2조제10호의 규정에 의한 공인인증기관이 인증한 전자서명을 포함)을 하지 아니한 때에도 계약자는 청약일부터 3개월 이내에 계약을 취소할 수 있습니다."
101,"장애인은 건강보험 가입이 가능하나","건강보험이나 암보험 가입시 장애인이기 때문에 일괄적으로 가입이 안되는 것은 아니고, 장애의 종류나 건강상태 등을 고려하여 가입건별로 가입 가능여부를 심사하고 있습니다. 건강상태가 양호하다면 가입이 가능할 수 있습니다."
102,"건강보험에서 가족형 상품은 어떤 상품인가","건강보험 상품은 한 가족이라도 따로 따로 가입하는 것이 기본입니다. 그런데 15세 미만에 대해서는 건강보험을 받아주는 보험사가 드뭅니다. 대신에 부모가 건강보험을 가입하면서 자녀 특별약관을 첨부할 수 있는 보험사가 있습니다. 개인별로 가입하는 건강보험을 '개인형'이라고 부른다면 부모의 건강보험에 자녀 특별약관을 첨부할 수 있는 건강보험을 '가족형'이라고 부를 수 있습니다."
103,"외국인도 건강보험 가입이 가능하나","국내에서의 보험가입은 가입시 국내 거주하는 경우라면 국내인, 외국인 상관없이 보험가입이 가능합니다. 상품 및 보험기간 등은 가입자의 필요에 따라 선택이 가능하므로 외국인 여부에 구애받지 마시고 원하는 상품을 선택하시기 바랍니다."
104,"건강보험료는 성별에 따라 달라지나","건강보험료는 성별에 따라 차이가 있습니다. 2003년의 통계청 자료에 따르면 남자가 여자보다 질병이나 재해로 사망할 확률은 1.22배나 더 높습니다. 하지만 이 확률은 전 연령층을 대상으로 한 것이며, 건강보험에 가입할 가능성이 높은 20~50대에서는 2~3배에 이르게 됩니다. 남자의 건강보험료가 여자보다 높은 것은 당연한 귀결입니다. 아래는 통계청의 2003년의 연령대별 여자사망률 대 남자사망률비에 관한 표입니다.  
  구분
계
0~9세
10대
20대
30대
40대
50대
60세 이상
사망률비
1.22
1.23
1.77
2.02
2.31
2.85
2.83
1.35"
112,"검사결과 이상이 없을 때도 검사비를 받을 수 있나","손해보험사의 의료실비보장 상품의 경우 검사비도 보장대상이긴 하지만 모든 경우에 다 보상을 받을 수 있는 것은 아닙니다. 검사결과 아무런 이상이 발견되지 않아 치료로 이어지지 않았다면 검사비를 보장받지 못할 수도 있습니다. 왜냐하면 약관상 '상해나 질병의 치료에 따른 의료비'를 보상하는 것으로 되어 있기 때문입니다. 하지만 정확한 보상여부는 건별로 해당 보험사에 문의를 해야 합니다."
114,"건강보험에서 한의원 통원의료비도 보상받을 수 있나","한방병원, 한의원, 치과병원, 치과의원에서 통원치료를 받은 경우에는 통원의료비를 보상받을 수 없습니다.(손해보험의 모든 상품이 동일합니다) 따라서 꼭 한의원에서 치료를 받아야 하는 것이 아니라면 일반병원에서 통원치료를 받고 보험금을 청구하시기 바랍니다."
117,"상급병실을 이용해도 건강보험 보상이 가능하나","상급병실을 이용할 때 기준병실료와의 차액은 지급하지 않습니다. 질병입원의료비와 상해입원의료비 보장에서는 상급병실을 이용한 경우 기준병실료와 병실료 차액(상급병실료와 기준병실료간의 차액)의 50%를 보상합니다. 하지만 입·통원의 구분이 없는 (일반)상해의료비 보장에서는 병실료차액을 보상하지 않기 때문에 기준병실료만 보상을 받을 수 있습니다."
118,"건강보험에서 검사비는 모두 보상하나","검사비는 사고나 질병에 직접적인 관련이 있는 경우에는 100% 보상이 된다고 생각하시면 됩니다. (본인부담액 100%보상 보험 가입시), 그러나 머리를 다치셔서 검사를 하는데, 머리와는 상관없는 다리의 검사를 하는 경우에 다리의 검사비용은 제외 됩니다."
119,"정액보장형과 실손보장형은 어떤 차이가 있나","보험금을 결정하는 방식에 차이가 있습니다. 건강보??상품은 보험금을 결정하는 방식에 따라 '정액보장형'과 '실손보장형'으로 나눌 수 있습니다. '정액보장형'이란 보험가입시 미리 정한 보험금을 실제 치료비와 상관없이 정액으로 지급하는 방식을 말하며, '실손보장형'이란 보험가입시 미리 정한 보험금의 한도 내에서 실제 치료비를 지급하는 방식을 말합니다. '정액보장형'은 특정한 질병으로 진단될 때 고액의 보험금을 지급받거나 혹은 장기간의 입원을 해야 되는 질병 치료에 적합하며, '실손보장형'은 단기간에 고액의 치료비를 써야 하는 치료에 적합합니다. 따라서 '정액보장형'과 '실손보장형'을 적절히 결합하여 가입하는 것이 좋습니다."
120,"건강보험에는 어떤 종류가 있나",
122,"65세 부친 건강보험 가입을 거절하는데","부친께서 현재 건강이 이상은 없으나 올해 65세이십니다. 여러 회사에 건강보험 가입을 문의했으나 모두 불가하다는 답변을 받았는데, 보험이라는 것이 앞으로 일어날 사고를 대비하는 상품인데 나이가 많다고 거절하는 것은 부당한 것이 아닌지?
    보험상품의 개발 및 보험료의 책정은 위험률 등을 기초로 하여 계산됩니다. 따라서 연령이 올라갈 수록 보험료는 올라가는 데 일반적으로 60세이상인 경우 보험가입이 무조건 제한되는 것은 아니나 보험료가 상대적으로 고액일 수 밖에 없으며 상해보험이나 질병보험의 경우 대부분의 상품 가입연령은 최고 60세까지입니다 그렇다고 해서 일부 보험대상이 소수인 고연령만을 대상으로 하는 보험상품의 개발은 대수의 법칙에 입각한 보험의 원리와 상충되는 면이 있어 현실적으로 고연령자의 보장성보험 특히 질병보장보험의 가입은 어렵다고 볼 수 있습니다."
123,"B형 간염 보균자, 전립선염 환자 건강보험 가입 가능한가","B형 간염보균자의 경우 보험가입에 제한이 있습니다. 일반적으로 생명보험상품의 경우 건강진단 및 e-항원검사 결과 비활동성임이 확인된다면 간에 대한 전기간 부담보조건(간에 발생한 질병에 대해서는 보험금을 지급하지 않는 조건)으로만 가입이 가능합니다. 손해보험사는 B형간염보균자에 대해선 건강보험의 가입을 거절하고 있습니다. 또한 현재 치료중인 질병이 있는 경우에는 보험에 가입하실 수 없습니다. 따라서 치료 후 1개월 정도 이후에나 청약이 가능하며 치료내용에 따라 일정기간 또는 전기간 부담보로만 가입이 가능합니다.
전립선염의 경우 재발이 잦기 때문에 완치 후 적어도 3~6개월 경과 후 보험을 가입하셔야 합니다. 따라서 지금 당장은 보험에 가입하실 수 없습니다. 경과기간 후 보험에 가입하실 때에는 보험사에서 소견서 등의 서류첨부를 요청할 수 있으며, 전립선 부위에 일정기간의 부담보조건이 추가될 수 있습니다.
알려주신 내용 중에 최근 실시한 건강검진에서 콜레스테롤수치 및 간수치가 상당히 개선되었다고 하셨는데 정확한 간 수치 및 콜레스테롤 수치가 확인되어야 합니다. 이때 수치가 평균치보다 높을 경우에는 보험가입이 제한될 수 있습니다. 비활동성 B형간염보균 및 간수치, 과체중은 보험사에서 실시한 건강진단에서 이상이 없을 경우 가입이 가능합니다. 일반적으로 간과 관련한 사항에서 특이사항이 없을 경우에는 간에 대한 전기간 부담보로 가입 가능합니다.
결론적으로 말씀드리자면 전립선염의 치료가 끝나야 하기 때문에 지금당장은 보험에 가입하실 수 없으며, 3~6개월 정도 경과후에 가능합니다. 또한 보험에 가입하시더라도 전립선과 간에 대해서는 일정기간 또는 전기간 동안 보장을 받으실 수 없습니다."
130,"건강보험 100%환급상품은 없나","다른 보험사의 건강보험은 100%환급형으로 가입할 수 있습니다. 다만 상품에 따라서는 교보생명의 상품처럼 일부만 환급이 가능한 것도 있습니다.
변액보험은 투자실적에따라 보험금이 달라지는 실적배당형상품이기 때문에 예금자보호대상이 아닙니다. 하지만 예금자보호는 가입보험사가 파산하는 경우를 가정한 것이므로 가입보험사가 파산하지 않는 한 납입한 보험료를 손해볼 일은 없습니다.
변액보험은 실적배당형 상품이므로 조기에 해지할 경우 보험료손실이 일반상품보다 더 클 수 있습니다. 따라서 변액보험은 장기투자를 염두에 두시고 가입해야 손해를 보지 않습니다. 배우자분께서 유가족보장을 위해 사망보험금을 보장하는 상품이 필요하다면 변액보험보다는 종신보험이나 정기보험에 가입하시고 투자는 별도의 투자전용상품(각종 적립식 펀드상품)을 이용하실 것을 추천드립니다."
